Accel_ax,Accel_ay,Accel_az
1.060598,-3.318254,16.535004
-3.547394,-2.236041,8.428926
0.766577,-2.050203,16.241259
-5.131632,-1.828925,6.945219
-1.778216,-2.747045,9.477406
-3.299257,0.531196,8.889359
0.135310,-0.539702,9.130004
-3.998478,-1.329257,12.478020
-4.298862,-0.781986,3.361004
-1.894241,-5.548079,15.483192
-3.303876,-0.617645,6.601832
-2.127275,-7.891217,11.074782
-3.502977,2.283437,5.918600
-1.092963,-12.885443,13.935644
-4.103272,5.888875,6.073786
-2.718451,-8.794347,12.597649
-6.328698,4.913008,8.430624
-3.813385,-5.421450,9.612655
-3.508415,5.314902,11.496981
-0.675540,2.872362,14.723757
-2.044523,0.979030,13.504692
1.560745,1.699584,15.619803
-1.004788,0.313634,6.335426
-0.678919,1.305867,12.331264
-2.452409,0.400121,7.888648
0.094769,1.211213,8.845662
-1.500541,2.295230,12.343986
-5.004403,-1.710842,5.530067
-1.752772,-3.129475,5.524671
-4.278209,-1.581495,7.225684
-2.210914,-1.964927,9.103108
-2.739681,4.304646,12.487445
-2.443121,7.386120,10.722289
-3.406532,-3.190114,7.475754
-0.321378,10.951496,11.309405
-5.966742,-1.721071,8.885600
-2.128917,5.441264,7.014456
-5.495304,-3.807254,8.670537
-3.146831,1.429528,11.233801
0.838134,-2.663151,17.913149
-8.251300,0.165026,3.062381
0.328585,-2.707841,13.613077
-2.785707,-1.759140,10.819302
-3.095401,-3.129536,12.869548
-3.049891,-2.104194,7.758390
-1.999346,-5.231453,9.380903
-2.005404,2.267539,5.177038
-0.422137,0.994391,8.028158
-3.564970,-2.290870,5.249322
-1.764243,2.590418,8.958549
-3.460457,-3.457974,5.462342
-4.326972,3.134296,10.492536
-3.723891,-9.309143,8.298579
-4.496971,5.331260,7.071063
-2.214568,-8.712712,8.699574
-3.920478,6.935060,5.372052
-4.465465,-0.966080,7.045561
-5.311029,4.591189,8.479798
-4.045313,-2.780157,11.226458
-2.173911,3.668057,13.103949
0.401054,1.360198,14.532039
-0.689852,1.283140,12.046647
-0.329502,1.870028,16.478470
-1.090219,1.498923,9.752142
-1.007412,0.104762,13.191980
-2.379705,3.269068,11.394378
0.045382,-1.687330,4.749205
-0.717586,2.075846,11.683893
-3.929612,-0.037540,7.065778
-1.787868,-1.376505,8.968889
-3.150546,5.196183,9.893179
-3.088367,-2.688344,6.960137
-1.305090,1.596090,10.010819
-1.172379,9.834675,11.955846
-2.459262,8.700993,13.110849
-0.369225,7.641152,10.478607
-5.511104,-3.920315,10.761039
-3.560106,2.882792,7.575743
-2.347362,-4.014436,14.772957
-3.719223,0.580349,9.984568
0.552355,-5.132737,15.216045
-5.465276,-0.788962,6.996766
-1.230223,-1.698434,16.200619
-3.162978,-1.682014,7.107075
-1.896619,-1.276463,10.309323
-4.628618,0.295530,10.714902
-0.280978,0.373807,7.561931
-2.809986,-2.594457,8.263532
-3.924214,-1.015896,3.875921
-2.242735,-5.552554,11.293951
-2.339563,2.185977,8.762424
-3.227355,-9.144112,10.697580
-4.653541,-0.220155,6.513027
-1.537147,-13.131002,10.915141
-3.540594,0.226504,11.265485
-4.393841,-9.134775,10.536838
-5.800002,4.788479,7.014666
-3.287404,-5.413195,9.546143
-2.590489,5.524657,11.589856
-3.807173,-1.876683,8.759412
1.615380,2.591472,13.736563
-6.451031,-0.941446,5.747266
0.265660,1.603574,8.947001
-1.373474,1.252272,12.758839
-2.575044,-0.252651,8.632643
1.683000,0.537233,7.707985
-1.311255,3.777583,12.400410
-5.078464,-2.758367,5.750281
-1.211999,-1.772005,8.095872
-3.606395,-2.153851,5.864707
-2.691970,3.047324,10.819949
-2.032857,-0.149128,10.187403
-1.456883,9.541523,13.309734
-5.646511,-6.962502,7.135249
-1.200306,5.719236,10.643878
-5.829437,-5.701617,10.272749
-5.229722,1.627090,7.970140
-4.794266,-4.543909,10.629704
-2.128747,-1.760839,10.419673
-2.751040,-5.422029,12.290596
-6.596946,-0.251073,1.692296
0.300829,-2.428024,14.196211
-3.981524,-2.393891,2.574382
-2.759681,-3.008715,11.703051
-1.383959,-0.045333,10.370262
-1.828611,-3.512976,10.085258
0.669241,1.244046,3.774586
-1.021981,1.612343,8.246468
-4.281785,-0.788512,5.269522
-1.347586,2.605077,11.338099
-2.927691,-2.674903,6.326365
-4.982214,0.772379,6.183020
-3.750872,-3.299561,6.599618
-5.399034,6.272307,8.800536
-2.773571,-3.803170,13.207194
-3.951505,6.931483,6.989087
-3.991130,-0.569555,7.297298
-5.057245,2.724891,8.232262
-2.064860,2.326541,14.644273
-0.925875,3.682916,13.474797
0.923692,1.391475,14.342721
-2.053562,0.391054,11.207558
1.026574,1.407888,17.313761
-1.346781,1.247623,9.834735
-1.082713,1.106157,12.063829
-2.853245,2.335686,10.315701
-0.680425,-1.435903,5.475877
-0.630515,1.487817,11.450158
-5.045223,-0.635965,5.936987
-2.515700,-0.560846,9.543686
-1.758554,2.157631,9.116372
-3.390632,-3.996880,5.562417
-2.531071,1.616102,12.076508
-3.729240,-4.795123,6.906387
-2.178838,3.158666,11.216543
-4.009118,-4.997964,9.709666
-6.411284,-2.518904,9.251905
-4.792983,-4.652215,10.021823
-0.245912,-1.159224,15.914802
-4.479997,-3.272580,7.961357
-1.382442,-1.782416,16.280407
-1.697015,-1.810634,8.543926
-3.370247,-2.978033,3.658638
-1.625224,-0.369972,9.800003
-1.416936,-0.540727,9.950822
-1.992241,-2.075603,9.955961
-0.278485,0.000145,8.108561
-1.290499,-1.203652,10.725819
-4.290042,-0.985744,2.963868
-1.321147,1.589962,10.987090
-3.609840,-1.230113,5.890394
-2.390707,1.737788,4.568771
-4.142150,-2.515107,9.683585
-0.472812,-15.021831,11.796527
-4.722159,-0.573689,10.340164
-2.617766,-9.696876,13.969499
-5.419581,3.477927,6.113528
-4.589638,2.240748,8.244093
-1.705584,5.017988,13.017907
-4.114975,-1.873076,7.725242
1.050488,3.526180,14.947162
-7.066479,-1.242642,4.377175
-0.230278,1.954199,9.900911
-1.142730,1.674073,13.277965
-1.928325,0.473987,7.000063
1.862455,0.136675,7.109977
-0.962672,1.603493,12.630839
-4.972663,-0.629113,4.917075
-1.275699,-1.724538,7.035181
-2.792439,1.354939,5.834429
-2.353348,-2.302771,8.633742
-2.558014,3.336370,12.377879
-3.276537,-4.946655,5.315986
-1.235127,4.800990,12.191475
-5.599785,-5.692706,8.657901
-3.802897,4.277879,9.017007
-4.839622,-5.097956,9.966904
-5.871741,-1.903168,9.908142
-6.898632,-4.398600,11.161876
0.438014,-2.256647,15.523069
-2.196986,-2.047394,10.278303
-1.798334,-1.690182,16.082991
-1.765492,-1.855840,8.688684
0.083708,-3.391824,10.936303
-2.279881,-1.021001,9.361950
0.488506,-2.669232,7.983642
-1.753973,-2.798475,12.149454
-3.208576,-0.363347,5.771821
-0.812949,-0.731967,9.325753
-2.955514,-3.148364,4.995995
-2.712324,-2.273870,10.885859
-3.778741,-0.475601,9.463306
-1.411461,-8.869715,9.650927
-4.099908,2.392016,7.828699
-1.153033,-12.904501,10.077575
-3.385217,4.837495,4.987382
-2.875865,-6.859838,10.928845
-5.004737,3.563289,8.066088
-3.879771,-4.634958,7.463704
-0.447174,3.436267,15.111849
-5.511871,0.051867,5.743315
1.388102,3.636117,14.522028
-5.839564,-0.349173,6.020385
-1.016950,2.280829,8.883874
-1.864209,1.591008,9.402866
1.403671,0.615729,8.134523
-3.180660,-1.175363,7.795137
-2.930605,-2.837882,6.277401
-2.359101,2.437784,9.744580
-2.200809,-1.682089,6.508069
-2.753513,6.962178,12.288378
-2.768547,-0.659042,9.435822
-1.142747,8.869231,12.170816
-1.953311,1.598468,10.642253
0.952851,11.735542,10.029222
-4.163861,-2.677259,8.097314
-2.207563,5.904727,7.484480
-5.415093,-3.800717,10.019825
-1.786140,1.787164,10.781713
-0.012341,-5.337742,14.356875
-4.356002,-0.330695,11.339546
-0.721642,-1.477583,19.872087
-4.061577,-3.534281,2.508463
-1.216656,-3.681686,11.021573
0.176642,-0.130640,8.605277
-0.610187,-5.000032,9.950023
-4.266867,1.023910,9.241699
-1.255638,0.843043,6.513344
-2.505922,-3.713464,9.669180
-1.363884,2.429537,8.778242
-2.826889,-8.349065,10.440307
-3.780306,1.333503,6.627266
-2.807187,-3.084872,11.117816
-5.096941,5.890662,6.422691
-3.466420,-3.610680,11.905107
-4.461733,7.711339,6.346797
-4.513696,-1.340482,6.773132
-5.418179,4.318967,8.388658
-2.059651,-0.315053,15.020121
-0.178392,4.431593,12.933255
-0.666513,0.708578,11.010089
-1.010830,0.731961,11.595340
-1.381512,-0.000565,14.896466
-1.754790,0.667928,8.520910
-0.859599,0.501203,11.901347
-1.970141,2.504572,11.321052
-0.474566,-0.922630,4.204752
-1.675928,-1.738373,7.150766
-4.196643,0.723971,6.452441
-1.566687,-2.056080,8.278420
-2.812158,1.769764,8.191702
-3.273737,-3.722934,6.181010
-2.521863,4.958009,13.388780
-5.413727,-6.300811,7.423064
-0.782917,9.375317,12.705457
-5.276690,-5.862542,9.293567
-6.006582,0.551662,8.160201
-4.582325,-4.862891,9.944853
-2.197303,-1.202359,11.202020
-2.255669,-5.702370,12.191217
-0.336254,-1.086638,17.049772
-0.984924,-2.179105,10.561536
-0.009510,-2.541485,10.281730
-1.986861,-2.748711,9.179204
-1.558397,-1.176713,11.261795
-1.604838,-2.876803,9.665171
-1.395978,1.734538,4.833902
-0.568086,0.630775,9.714556
-4.289827,-0.490507,5.609038
-1.860785,1.639404,10.898240
-1.993075,-1.492252,7.321342
-3.886938,2.442137,4.891340
-3.550546,-2.004796,9.030281
-4.074637,5.857264,4.826098
-3.169049,-5.106965,9.299172
-3.360108,6.814702,7.235586
-4.321119,1.157604,6.765419
-5.502838,4.132089,8.782792
-2.025181,2.282701,14.285134
-0.242801,4.158410,13.710636
-1.842540,0.942991,9.512889
-2.161443,0.098110,12.417163
-0.200525,1.900085,8.232831
-1.393660,1.511988,13.023196
-1.626336,1.356995,7.332832
1.779988,0.519655,7.086882
-1.179176,4.487743,12.003234
-5.172033,-1.720289,5.401605
-0.803802,-1.013809,9.098974
-2.361644,1.250976,6.536657
-2.670604,-1.934286,6.043186
-3.436288,-0.629534,11.419997
-1.591066,8.491662,11.210522
-3.674531,-1.482152,11.312757
-5.464805,-6.250711,9.109067
-6.979665,-4.653550,9.468197
-4.677956,-6.429374,9.696367
-5.501717,-3.858907,9.861557
-6.782763,-3.713463,8.177794
-1.252062,-3.431707,13.249281
-6.740201,0.548747,1.330212
0.547894,-3.851707,16.010746
-3.928532,-2.116469,3.528691
-2.157645,-3.203857,12.938531
-2.089130,-0.417686,9.150032
0.811641,-2.685153,9.110743
-3.099204,1.699787,9.110318
-2.376061,1.680490,7.035248
-2.454955,-3.192727,11.057868
-1.976925,1.653756,6.601284
-2.455194,-8.406994,12.196750
-3.234285,2.594237,11.100596
-2.058526,-6.170873,11.721370
-4.316016,3.833885,11.426562
-3.982732,-10.687312,12.077251
-4.194088,0.441766,6.229574
-3.387700,-4.469381,10.201083
-5.106881,4.144544,7.968622
-2.432495,-3.759273,13.044295
0.139244,1.861700,14.332648
-4.368476,-1.643530,5.807786
0.627530,2.920966,13.799779
-2.447221,-0.045281,9.164766
-1.162944,1.091862,11.223651
-2.617238,-0.028117,9.894747
-2.409279,1.170156,7.153306
-0.125709,-1.685789,4.361221
-0.684447,-0.399262,10.146956
-5.050538,-1.608745,6.439838
-2.200834,-1.151312,9.111689
-2.335491,2.358222,8.500107
-3.772398,-3.151388,5.816717
-1.456933,3.596324,13.114053
-4.638733,-6.270521,6.701279
-2.056084,4.756742,11.024794
-4.645941,-5.435810,9.055820
-6.023885,0.355249,7.935309
-4.246452,-5.150715,12.145859
-1.328368,-3.449286,12.132453
-3.742332,-5.724105,12.216038
-4.609766,-1.251567,10.508553
-1.495049,-1.667636,10.148964
-0.742173,-2.018529,17.671490
-2.601849,-1.075509,11.461020
-1.121235,-1.429162,10.049482
-1.647785,-3.504323,9.454886
-1.630768,1.493584,4.928744
-1.790106,2.828690,8.694750
-4.625406,-1.726963,5.788781
-1.885597,1.618108,10.279834
-3.338850,-5.808474,4.932631
-1.799613,3.404727,9.590079
-2.577994,-1.266560,10.669968
-5.785545,6.318832,6.421856
-3.919202,-3.966999,11.371010
-3.909840,7.015011,6.254470
-4.340954,1.521307,6.451906
-4.674231,3.468845,8.122604
-1.319282,2.075722,13.357430
-2.585995,2.972182,12.812022
0.237143,2.258361,14.761502
-2.769585,0.546423,9.530333
0.537308,1.525868,16.735863
-1.476173,1.565734,9.078523
-1.657883,0.153775,10.907289
-1.956590,1.337106,10.611256
-0.286691,-1.170864,5.403020
-0.682626,0.036757,10.188473
-3.764877,0.090849,6.944253
-2.111594,-1.248073,9.141945
-2.761282,3.976295,9.357995
-3.658066,-3.840277,7.227801
-2.638199,0.630946,12.359632
-5.100373,-6.737106,6.792716
-2.353076,1.708701,12.143878
-4.793074,-6.063148,9.920959
-5.458953,0.935003,8.526116
-5.070350,-5.006283,11.409439
-1.153805,-3.065043,14.824450
-4.421759,-5.855161,9.653739
-1.262459,-2.768515,13.923518
-4.832522,-2.133066,2.018686
-1.788032,-0.604302,19.071215
-1.514308,-0.734964,10.206557
-1.704962,-1.016556,9.144956
-2.963153,0.633632,9.336107
-0.321113,-1.292928,9.285397
-3.603263,-2.053759,10.947760
-2.973221,1.197767,3.714631
-2.086059,-5.311445,10.856703
-1.010377,2.204434,8.260639
-2.933769,0.587123,3.675320
-4.104506,-1.422719,9.799872
-0.033868,-15.826142,14.297852
-4.794082,1.511734,11.086303
-3.741072,-11.051988,12.116637
-6.304518,4.065650,7.169180
-3.455018,-4.562524,10.158628
-1.657977,5.408968,11.398559
-4.717342,0.225108,6.522173
1.836707,3.935479,14.730874
-2.945421,0.846884,9.988545
0.393240,3.075174,11.130403
-3.390037,1.965396,11.483795
-3.132824,1.090905,7.392613
0.415956,0.033087,7.029142
-0.556609,0.012539,9.577065
-3.607650,0.630607,6.045094
-2.773833,-3.115772,4.871590
-2.879225,2.004508,6.577891
-2.718286,-2.801822,8.783489
-2.210488,6.083020,13.793519
-2.825953,-2.017734,9.758770
0.616443,9.323626,12.449942
-5.364522,-4.753972,9.009614
-3.258626,4.522949,7.591441
-5.766223,-5.277277,10.359693
-4.783031,1.558332,8.722386
-5.785696,-5.651082,12.765167
-2.546523,1.165050,13.245525
-0.143119,-4.194715,12.969148
-4.011185,-1.196775,12.483290
-0.629197,-2.035293,8.834102
-1.693484,-2.768473,12.375147
-2.074408,-1.134437,8.113228
1.555828,-0.215239,7.707297
0.037470,-2.347428,10.182908
-2.796993,-0.860613,5.793882
-2.222440,2.195305,6.360680
-3.835924,-0.750570,6.758430
-1.785205,4.047807,11.579679
-2.699147,-4.763520,8.002033
-3.339051,2.787000,7.153534
-3.195138,-4.432044,11.670805
-5.146156,4.472272,8.037358
-3.556177,0.072864,6.142412
-5.751092,5.364621,9.261971
-4.030741,-0.168219,8.685435
-5.428661,5.237051,11.596251
-0.219902,0.076439,15.309270
0.402485,3.461504,15.430217
1.503767,1.059291,15.160671
-1.611517,0.289291,6.799328
-1.244184,1.702445,13.107841
-2.152436,1.028733,8.874100
1.663510,0.828385,7.796750
-1.490641,2.399557,12.362419
-4.668195,-2.540674,4.992218
-3.550110,-3.040123,4.512740
-3.896779,0.185170,5.891553
-3.269483,-1.428963,8.126714
-2.135304,2.674170,11.384990
-4.605387,-5.655967,5.711866
-1.825493,5.730566,12.027925
-5.467241,-6.751893,6.689497
-4.997368,-1.243033,9.683947
-4.389984,-5.586261,10.200080
-3.868284,-1.625225,9.516100
-6.801497,-3.979048,9.128856
1.346466,-3.221133,15.960813
-1.201765,-4.672405,12.045641
0.590005,-2.319763,19.363504
-2.174963,-1.756622,7.362178
-1.228538,-4.245963,11.346791
-2.105609,-1.019609,9.496941
0.262432,-2.953780,9.542209
-0.979214,-2.892256,11.042790
-2.961005,0.854153,6.842508
-1.195856,-0.766351,9.371242
-3.707057,-3.910925,2.633177
-3.188496,2.014962,10.279275
-3.064405,1.635035,13.754144
-3.812829,2.139757,6.602778
-2.887111,-1.497339,11.650143
-4.411819,4.423172,5.725562
-3.717495,2.302123,7.048038
-5.424204,4.580864,9.027016
-4.677125,3.240352,8.205115
-6.044400,1.024754,7.231387
-0.094037,4.916328,13.373614
-2.230908,-0.958357,12.330546
0.448467,2.164225,13.015922
-5.568012,-0.887526,7.061392
-2.130733,2.535460,9.476442
-3.799352,-0.723710,7.320995
-2.029603,1.666003,11.402355
-1.685399,0.836780,6.485735
-1.141325,-1.342916,6.770549
-3.174502,2.347490,7.477802
-1.440241,-2.276610,7.734789
-3.180816,4.032939,9.471567
-3.745723,-2.735230,7.570072
-2.118433,3.294505,14.375285
-3.334023,-5.083369,6.548260
-2.553839,6.731635,12.214390
-5.628840,-6.034514,10.958073
-5.884131,1.185160,8.560742
-5.134159,-4.523239,9.187449
-1.824057,-0.421575,10.233425
-0.259984,-5.156016,13.700955
-0.550162,-0.785312,15.032385
-0.457351,-2.926191,10.337882
-1.200252,-2.131396,18.176796
-1.653857,-1.448399,9.452602
-0.515313,-0.695339,10.743490
-0.893610,-2.968351,10.584816
-0.094808,0.894377,6.155629
-1.818814,-0.471582,10.573238
-3.841593,1.873472,6.588971
-2.552222,1.726219,11.401972
-2.493772,-1.827360,5.832589
-1.932273,-5.752565,12.567034
-4.247936,3.068541,9.216425
-0.031505,-16.607197,11.696259
-3.591403,1.433102,10.419569
-4.911595,-10.029438,12.440402
-4.697327,4.116364,6.701349
-3.663920,-5.385816,9.201080
-3.497020,3.326626,15.716811
-3.003610,-0.833619,8.488556
0.375504,3.087467,13.935181
-6.325923,-1.264144,3.976846
0.226603,1.199838,13.544884
-4.651437,-0.285251,6.779975
-2.064190,0.815369,8.235622
0.490046,0.724590,8.711082
-1.518341,1.415378,12.554327
-4.816343,-0.736271,4.909118
-0.988647,-1.030956,9.838800
-2.862100,0.670001,7.130093
-2.844735,-2.596426,8.807141
-2.507445,0.211938,11.055203
-3.454571,-5.222703,5.524132
-3.971209,0.913192,10.471075
-4.924385,-5.406143,7.524111
-5.013294,1.100409,10.177547
-5.047475,-5.799706,9.343342
-3.503946,-2.616578,9.316330
-3.843355,-4.983813,12.617743
1.355172,-3.101727,15.030696
-2.223932,-2.644834,11.239179
-0.598049,-3.416331,17.800114
-4.012092,-3.465989,2.907412
-1.755124,-4.483766,11.131165
-2.265887,-1.941001,8.456103
0.584000,-2.847334,8.471440
-1.050895,-2.848763,10.772229
-2.479107,0.645361,6.186192
-1.763924,-4.210395,11.887122
-2.338231,1.625863,5.600990
-4.024676,-6.265239,6.983920
-4.984934,1.020790,5.872472
-2.515697,-5.138527,8.246513
-5.110234,5.093205,6.263144
-1.895948,-11.358244,9.950206
-3.379862,7.391875,5.326155
-3.809911,-2.647832,7.907113
-5.161930,4.606060,8.810093
-3.452892,-2.275559,8.348630
-1.621673,4.852770,14.259046
-0.231599,-0.059868,10.557110
-3.079802,-0.125327,8.058685
1.255640,1.148017,15.590415
-1.156418,1.128958,8.144542
-0.940098,1.401513,16.451300
-2.638464,2.783441,10.047747
-0.321020,-0.674722,5.823729
-0.652685,1.269174,11.043531
-4.546600,-1.325091,5.976828
-2.458037,-0.046121,9.666338
-1.348288,3.870229,9.615835
-3.167952,-4.397667,6.827301
-2.292147,1.088191,10.366391
-5.244067,-4.974540,6.712174
-4.652637,-1.684888,10.406689
-4.032593,-4.938775,10.256491
-6.401389,-3.607524,9.830947
-4.163424,-3.506564,9.492608
-1.920361,-4.628669,13.828093
-4.772505,-2.231355,6.498478
-0.690206,-2.664009,17.464682
-2.048285,-0.877334,6.535507
-1.324474,-0.951760,19.118986
-1.663051,-1.424396,7.667500
-1.368969,-0.770064,9.292903
-2.320931,-2.382453,10.462814
0.277774,0.557773,6.271691
-1.241035,-1.198773,10.361337
-4.438439,0.348779,6.163552
-1.680579,1.939506,11.774020
-2.997322,-2.060527,8.041638
-3.131692,2.231536,5.142354
-4.209754,0.592699,7.224446
-4.423176,6.777380,5.804494
-5.637145,-1.162581,10.707968
-4.476471,5.503449,7.080645
-4.918373,3.166518,6.227396
-4.496291,1.992944,7.906981
-1.838174,3.889338,14.476231
-3.976247,1.366744,10.118649
0.026792,1.835276,14.851535
-1.658217,0.156843,9.746592
0.001238,1.709641,15.229736
-1.472323,1.163187,8.899820
-2.541176,1.446539,10.022344
-2.469013,2.025806,10.254086
-1.053651,-0.249661,7.362424
-0.999084,2.893951,11.976473
-3.967757,-1.802173,6.122687
-2.514033,-0.882356,8.964728
-3.991039,1.041103,7.822268
-1.229979,7.823800,9.542595
-2.486474,-0.305282,9.821923
0.732455,12.493935,9.564556
-2.938297,-3.072774,8.732722
-4.014490,-4.994671,9.319900
-5.773731,-3.051461,10.061111
-4.465439,-4.859618,10.293349
-0.784895,-3.863994,15.300013
-5.073456,-2.469267,7.137124
-0.578539,-3.104506,17.350744
-2.112624,-2.022605,9.267106
-1.411144,-1.506095,18.610828
-3.544069,-1.333243,6.697440
-2.062154,-1.020179,8.316024
-0.112503,0.213637,7.319634
0.067317,-1.470317,8.824999
-4.398432,-2.912441,10.610477
-2.098189,3.073312,6.706736
-2.562747,-4.437201,8.225809
-1.157618,3.720151,11.283950
-1.740294,-4.924791,14.012916
-4.253401,1.703437,5.134577
-1.771167,-8.330582,13.094267
-5.802020,1.983593,6.699454
-4.527589,-5.321459,9.345690
-7.892101,5.576549,8.679152
-4.098646,0.791305,8.279168
-7.747435,1.475436,9.187160
-0.641104,3.987346,13.922500
-2.689800,0.559345,9.617912
1.678267,3.300770,16.168863
-1.275869,0.575665,5.990136
-2.006606,2.797630,13.300208
-2.441249,1.531595,9.231208
0.628402,-0.244008,8.143105
-1.491637,1.091466,10.890663
-5.104592,-2.414204,5.766317
-2.289094,5.317453,13.822371
-2.008185,-2.008641,7.285634
-1.558301,4.333587,10.338635
-3.523437,-3.952739,6.365339
-1.684461,3.514301,13.230236
-5.163478,-6.934314,7.267009
-2.581146,2.960658,12.652772
-5.449057,-6.149002,10.759651
-6.196563,-0.287876,8.590109
-4.709708,-4.133658,10.019654
-1.217116,-1.040031,11.948340
-3.854423,-4.353365,8.469022
-6.623110,-1.866942,3.073465
-0.370657,-0.804429,9.582071
-1.230029,-1.845639,18.840393
-0.605578,-2.355712,7.693183
-1.410693,-1.039457,10.505460
-2.096474,-2.372277,10.453463
-0.065459,0.820117,4.981066
-1.718642,0.577389,9.780087
-4.090025,-0.635436,6.477166
-2.225644,1.646894,10.796279
-2.027925,-1.061517,6.595275
-2.564707,1.329167,4.506599
-4.732575,-1.953168,6.255631
-4.961755,6.353363,5.828440
-4.384160,-1.563138,9.768003
-3.648775,5.932434,6.022081
-4.569197,2.758173,6.578722
-4.546571,2.013151,8.284676
-1.953053,3.258941,14.487214
-4.653458,0.140909,6.840927
-0.117675,2.107892,14.950016
-6.243830,-1.660801,5.031809
0.557063,3.241202,11.195989
-4.081788,0.308746,10.473907
-2.899726,2.393521,8.509520
-2.672710,-1.348901,9.221676
-0.476409,-1.227994,8.984970
-3.917855,1.413467,6.776811
-3.850490,-2.884635,4.872381
-1.319944,4.488183,10.847157
-1.867317,-2.300136,9.041497
-1.622652,8.193927,12.391329
-2.742418,-1.185708,9.721360
0.433525,11.319178,12.071054
-5.777263,-4.768318,8.576736
-1.444997,5.838687,7.897918
-5.363323,-4.972961,10.070100
-4.432754,2.000159,8.031010
-3.515019,-5.607137,14.491929
-4.039284,0.323605,9.409021
0.491969,-4.939634,15.393897
-4.137095,-1.835514,7.900552
-1.183448,-2.295763,15.465515
-2.762709,-0.872886,7.105825
-2.253356,-1.027672,8.052881
-1.187955,0.560017,7.346567
-0.781353,1.034158,6.460954
-2.016640,-1.716964,5.733010
-1.751782,2.354645,6.403432
-2.108093,-4.781287,5.644642
-2.161801,2.997812,10.325085
-3.463419,-6.405049,8.355696
-4.180871,0.897678,4.748970
-1.637524,-10.754603,12.735679
-6.451177,1.201069,7.381458
-3.793411,-5.138673,9.781851
-6.398189,5.435422,9.297071
-4.061368,-1.013467,8.783737
-6.247521,3.969738,9.942816
-4.451509,-1.970407,10.063276
-1.014170,2.328139,12.002766
0.944956,1.244161,14.895544
0.454615,1.918934,8.663180
-1.347466,2.023552,11.840975
-2.299388,1.099823,8.115343
-0.168716,-1.258416,6.234443
-1.502234,1.534004,11.450545
-4.324384,-1.333942,5.170239
-1.092243,-2.381142,8.104689
-3.044432,0.241672,7.105936
-2.045297,-0.874731,9.986850
-1.427495,2.917491,12.804182
-4.641095,-5.212417,6.042583
-1.727044,4.348252,12.389674
-5.909188,-6.374377,7.816035
-3.574718,1.368255,9.817035
-4.575525,-5.061133,10.182137
-6.348771,-1.900014,10.054774
-6.429070,-5.064510,11.877229
-0.162945,-1.688240,16.408230
-0.502332,-2.734663,11.252259
-0.381812,-1.404839,18.392942
-1.273286,-1.711595,8.305473
-0.750245,-2.792494,12.159006
-1.966435,-1.222682,9.005379
0.658604,-0.368226,7.365833
-1.470093,-2.848033,11.350005
-3.525505,-0.498416,5.041492
-2.114120,2.082983,4.743745
-3.533144,-0.882864,3.698648
-1.596959,3.724485,10.045039
-3.336711,-0.322886,10.452712
-3.718810,2.776395,6.378592
-3.636530,-0.319055,11.855619
-5.513465,3.529210,8.194979
-3.119836,2.654942,6.013234
-5.883142,4.816206,9.392958
-4.453284,2.314695,8.166856
-7.330254,3.254256,10.303733
