motor_11,motor_12,motor_13,motor_14,motor_15,motor_17,motor_18,motor_19,motor_20,motor_21
2048.000000,1753.000000,2637.000000,2343.000000,2048.000000,2048.000000,2343.000000,1460.000000,1753.000000,2048.000000
2022.000000,1753.000000,2636.000000,2343.000000,2021.000000,2022.000000,2343.000000,1461.000000,1753.000000,2021.000000
2000.000000,1755.000000,2633.000000,2341.000000,1999.000000,2000.000000,2341.000000,1464.000000,1755.000000,1999.000000
1983.000000,1757.000000,2629.000000,2339.000000,1982.000000,1983.000000,2339.000000,1468.000000,1757.000000,1982.000000
1969.000000,1759.000000,2625.000000,2337.000000,1968.000000,1969.000000,2337.000000,1472.000000,1759.000000,1968.000000
1958.000000,1760.000000,2622.000000,2336.000000,1957.000000,1958.000000,2336.000000,1475.000000,1760.000000,1957.000000
1949.000000,1762.000000,2619.000000,2334.000000,1948.000000,1949.000000,2334.000000,1478.000000,1762.000000,1948.000000
1943.000000,1763.000000,2616.000000,2333.000000,1942.000000,1943.000000,2333.000000,1481.000000,1763.000000,1942.000000
1938.000000,1764.000000,2614.000000,2332.000000,1938.000000,1938.000000,2332.000000,1483.000000,1764.000000,1938.000000
1936.000000,1765.000000,2613.000000,2331.000000,1935.000000,1936.000000,2331.000000,1484.000000,1765.000000,1935.000000
1935.000000,1765.000000,2613.000000,2331.000000,1934.000000,1935.000000,2331.000000,1484.000000,1765.000000,1934.000000
1936.000000,1765.000000,2613.000000,2331.000000,1935.000000,1936.000000,2331.000000,1484.000000,1765.000000,1935.000000
1938.000000,1764.000000,2614.000000,2332.000000,1938.000000,1938.000000,2332.000000,1483.000000,1764.000000,1938.000000
1943.000000,1763.000000,2616.000000,2333.000000,1942.000000,1943.000000,2333.000000,1481.000000,1763.000000,1942.000000
1949.000000,1762.000000,2619.000000,2334.000000,1948.000000,1949.000000,2334.000000,1478.000000,1762.000000,1948.000000
1958.000000,1760.000000,2622.000000,2336.000000,1957.000000,1958.000000,2336.000000,1475.000000,1760.000000,1957.000000
1969.000000,1759.000000,2625.000000,2337.000000,1968.000000,1969.000000,2337.000000,1472.000000,1759.000000,1968.000000
1983.000000,1757.000000,2629.000000,2339.000000,1982.000000,1983.000000,2339.000000,1468.000000,1757.000000,1982.000000
2000.000000,1755.000000,2633.000000,2341.000000,1999.000000,2000.000000,2341.000000,1464.000000,1755.000000,1999.000000
2022.000000,1753.000000,2636.000000,2343.000000,2021.000000,2022.000000,2343.000000,1461.000000,1753.000000,2021.000000
2048.000000,1753.000000,2637.000000,2343.000000,2048.000000,2048.000000,2343.000000,1460.000000,1753.000000,2048.000000
2075.000000,1753.000000,2636.000000,2343.000000,2074.000000,2075.000000,2343.000000,1461.000000,1753.000000,2074.000000
