ideal_roll_vel,init_roll_pos,left_control_once_roll,left_control_total_roll,passfilter_pres_roll_pos,passfilter_pres_roll_vel,pres_roll_pos,pres_roll_vel,right_control_once_roll,right_control_total_roll,smaple_times_count
0.000000,none,-0.041032,-0.002861,-1.087357,6.642932,-0.562798,7.146903,0.000000,0.000000,30.000000
0.000000,none,-0.047257,-0.050118,-0.848476,7.962678,-0.133610,14.306252,0.000000,0.000000,30.000000
0.000000,none,-0.020043,-0.070162,-0.551479,9.899897,0.274619,13.607634,0.000000,0.000000,30.000000
0.000000,none,-0.037890,-0.108052,-0.136900,13.819303,1.188043,30.447472,0.000000,0.000000,30.000000
0.000000,none,-0.037890,-0.108052,0.394535,17.714504,1.826943,21.296688,0.000000,0.000000,30.000000
0.000000,none,-0.037890,-0.108052,0.988648,19.803764,2.638798,27.061811,0.000000,0.000000,30.000000
0.000000,none,-0.037890,-0.108052,1.789578,26.697678,4.295063,55.208824,0.000000,0.000000,30.000000
0.000000,none,-0.037890,-0.108052,2.619043,27.648819,4.417247,4.072825,0.000000,0.000000,30.000000
0.000000,none,-0.037890,-0.108052,3.213676,19.821106,4.500742,2.783155,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.584890,12.373821,4.223891,-9.228356,-0.031543,-0.031543,30.000000
0.000000,none,0.000000,0.000000,3.708173,4.109413,3.708844,-17.168236,-0.031700,-0.063243,30.000000
0.000000,none,0.000000,0.000000,3.662751,-1.514061,3.426430,-9.413791,-0.031858,-0.095101,30.000000
0.000000,none,0.000000,0.000000,3.512173,-5.019272,2.967240,-15.306346,0.010592,-0.084510,30.000000
0.000000,none,0.000000,0.000000,3.260056,-8.403878,2.496904,-15.677874,-0.010163,-0.094673,30.000000
0.000000,none,0.000000,0.000000,2.811999,-14.935238,1.250426,-41.549271,0.019478,-0.075195,30.000000
0.000000,none,0.000000,0.000000,2.208899,-20.103327,0.641305,-20.304028,0.043170,-0.032025,30.000000
0.000000,none,0.000000,0.000000,1.538859,-22.334660,-0.370036,-33.711365,0.053727,0.021702,30.000000
0.000000,none,0.000000,0.000000,0.865498,-22.445385,-0.719335,-11.643312,0.054745,0.076447,30.000000
0.000000,none,0.000000,0.000000,0.250359,-20.504616,-1.356450,-21.237141,0.046462,0.122909,30.000000
0.000000,none,0.000000,0.000000,-0.324781,-19.171356,-1.702090,-11.521339,0.040864,0.163774,30.000000
0.000000,none,0.000000,0.000000,-0.818958,-16.472557,-2.005689,-10.119970,0.029025,0.192798,30.000000
0.000000,none,0.000000,0.000000,-1.243024,-14.135540,-2.256567,-8.362611,0.018729,0.211528,30.000000
0.000000,none,0.000000,0.000000,-1.595470,-11.748179,-2.410598,-5.134368,0.008121,0.219648,30.000000
0.000000,none,0.000000,0.000000,-1.866160,-9.023007,-2.455518,-1.497332,-0.004105,0.215543,30.000000
0.000000,none,0.000000,0.000000,-2.125185,-8.634146,-2.879786,-14.142267,-0.004105,0.215543,30.000000
0.000000,none,0.000000,0.000000,-2.404663,-9.315959,-3.100151,-7.345478,-0.004105,0.215543,30.000000
0.000000,none,0.000000,0.000000,-2.672474,-8.927041,-3.366541,-8.879678,-0.004105,0.215543,30.000000
0.000000,none,0.000000,0.000000,-2.875986,-6.783717,-3.237856,4.289508,-0.004105,0.215543,30.000000
0.000000,none,0.000000,0.000000,-2.852199,0.792892,-2.366930,29.030872,-0.004105,0.215543,30.000000
0.000000,none,-0.040151,-0.040151,-2.644252,6.931580,-2.050604,10.544197,0.000000,0.000000,30.000000
0.000000,none,-0.033497,-0.073647,-2.241963,13.409641,-0.748348,43.408504,0.000000,0.000000,30.000000
0.000000,none,-0.057473,-0.131120,-1.682388,18.652485,-0.272662,15.856207,0.000000,0.000000,30.000000
0.000000,none,-0.079591,-0.210711,-0.979069,23.443962,1.260366,51.100952,0.000000,0.000000,30.000000
0.000000,none,-0.098984,-0.309694,-0.151167,27.596733,1.904963,21.486540,0.000000,0.000000,30.000000
0.000000,none,-0.101066,-0.410761,0.685842,27.900311,2.972536,35.585781,0.000000,0.000000,30.000000
0.000000,none,-0.096167,-0.506927,1.485710,26.662252,3.349135,12.553287,0.000000,0.000000,30.000000
0.000000,none,-0.072766,-0.579693,2.126369,21.355314,3.587016,7.929389,0.000000,0.000000,30.000000
0.000000,none,-0.053801,-0.633494,2.638415,17.068201,3.834533,8.250563,0.000000,0.000000,30.000000
0.000000,none,-0.033762,-0.667256,3.015774,12.578625,3.777599,-1.897804,0.000000,0.000000,30.000000
0.000000,none,-0.046531,-0.713787,3.236488,7.357141,3.619858,-5.258036,0.000000,0.000000,30.000000
0.000000,none,-0.046795,-0.760582,3.301536,2.168243,3.255684,-12.139137,0.000000,0.000000,30.000000
0.000000,none,-0.047060,-0.807643,3.292407,-0.304295,3.290914,1.174331,0.000000,0.000000,30.000000
0.000000,none,-0.047325,-0.854968,3.254068,-1.277969,3.056659,-7.808510,0.000000,0.000000,30.000000
0.000000,none,-0.047590,-0.902558,3.229640,-0.814241,3.300329,8.122349,0.000000,0.000000,30.000000
0.000000,none,-0.047590,-0.902558,3.228162,-0.049276,3.149823,-5.016851,0.000000,0.000000,30.000000
0.000000,none,-0.047590,-0.902558,3.206428,-0.724473,3.172019,0.739845,0.000000,0.000000,30.000000
0.000000,none,-0.047590,-0.902558,3.162519,-1.463617,2.969129,-6.762990,0.000000,0.000000,30.000000
0.000000,none,-0.047590,-0.902558,3.180087,0.585567,3.464643,16.517122,0.000000,0.000000,30.000000
0.000000,none,-0.047590,-0.902558,3.232691,1.753469,3.221090,-8.118423,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.227017,-0.189129,3.209198,-0.396395,-0.047855,-0.047855,30.000000
0.000000,none,0.000000,0.000000,3.176640,-1.679216,2.933100,-9.203275,-0.048120,-0.095975,30.000000
0.000000,none,0.000000,0.000000,3.112422,-2.140619,3.022783,2.989443,-0.048385,-0.144359,30.000000
0.000000,none,0.000000,0.000000,3.034756,-2.588850,2.721446,-10.044575,-0.048649,-0.193009,30.000000
0.000000,none,0.000000,0.000000,2.802324,-7.747750,1.909676,-27.059006,0.019601,-0.173407,30.000000
0.000000,none,0.000000,0.000000,2.478467,-10.795225,1.690801,-7.295843,-0.002584,-0.175991,30.000000
0.000000,none,0.000000,0.000000,2.132995,-11.515739,1.128193,-18.753576,0.000785,-0.175207,30.000000
0.000000,none,0.000000,0.000000,1.768228,-12.158886,0.880451,-8.258082,0.003829,-0.171378,30.000000
0.000000,none,0.000000,0.000000,1.422102,-11.537552,0.514012,-12.214637,0.001160,-0.170218,30.000000
0.000000,none,0.000000,0.000000,1.081440,-11.355400,0.222013,-9.733290,0.000461,-0.169757,30.000000
0.000000,none,0.000000,0.000000,0.787600,-9.794650,0.122447,-3.318875,-0.006498,-0.176255,30.000000
0.000000,none,0.000000,0.000000,0.525967,-8.721116,-0.166361,-9.626918,-0.011303,-0.187558,30.000000
0.000000,none,0.000000,0.000000,0.253666,-9.076704,-0.466839,-10.015926,-0.009664,-0.197222,30.000000
0.000000,none,0.000000,0.000000,-0.045590,-9.975180,-0.877771,-13.697753,-0.005550,-0.202771,30.000000
0.000000,none,0.000000,0.000000,-0.367419,-10.727644,-1.205050,-10.909289,-0.002065,-0.204837,30.000000
0.000000,none,0.000000,0.000000,-0.707269,-11.328327,-1.632952,-14.263395,-0.002065,-0.204837,30.000000
0.000000,none,0.000000,0.000000,-1.054335,-11.568884,-1.929412,-9.882017,-0.002065,-0.204837,30.000000
0.000000,none,0.000000,0.000000,-1.546840,-16.416832,-3.227133,-43.257351,-0.002065,-0.204837,30.000000
0.000000,none,0.000000,0.000000,-2.108612,-18.725712,-3.343080,-3.864916,-0.002065,-0.204837,30.000000
0.000000,none,0.000000,0.000000,-2.486410,-12.593274,-3.212161,4.363982,-0.002065,-0.204837,30.000000
0.000000,none,0.010191,0.010191,-2.648651,-5.408051,-2.764706,14.915164,0.000000,0.000000,30.000000
0.000000,none,0.010386,0.020577,-2.597675,1.699198,-2.217148,18.251928,0.000000,0.000000,30.000000
0.000000,none,-0.038615,-0.018038,-2.434551,5.437473,-1.968724,8.280802,0.000000,0.000000,30.000000
0.000000,none,-0.024539,-0.042577,-2.125814,10.291235,-0.989773,32.631695,0.000000,0.000000,30.000000
0.000000,none,-0.051503,-0.094079,-1.639292,16.217409,-0.251024,24.624979,0.000000,0.000000,30.000000
0.000000,none,-0.075427,-0.169506,-0.996497,21.426506,0.950369,40.046436,0.000000,0.000000,30.000000
0.000000,none,-0.086227,-0.255734,-0.285466,23.701008,1.456843,16.882462,0.000000,0.000000,30.000000
0.000000,none,-0.082586,-0.338320,0.397741,22.773596,2.200255,24.780409,0.000000,0.000000,30.000000
0.000000,none,-0.073949,-0.412269,1.020308,20.752214,2.447983,8.257596,0.000000,0.000000,30.000000
0.000000,none,-0.054327,-0.466596,1.510067,16.325308,2.623514,5.851038,0.000000,0.000000,30.000000
0.000000,none,-0.038910,-0.505507,1.895879,12.860398,2.784227,5.357075,0.000000,0.000000,30.000000
0.000000,none,-0.027671,-0.533178,2.206199,10.344004,2.927959,4.791085,0.000000,0.000000,30.000000
0.000000,none,-0.022334,-0.555512,2.480665,9.148873,3.182987,8.500917,0.000000,0.000000,30.000000
0.000000,none,-0.020632,-0.576144,2.743601,8.764526,3.405537,7.418355,0.000000,0.000000,30.000000
0.000000,none,-0.019417,-0.595561,2.998315,8.490482,3.657982,8.414833,0.000000,0.000000,30.000000
0.000000,none,-0.019417,-0.595561,3.254736,8.547359,3.925527,8.918166,0.000000,0.000000,30.000000
0.000000,none,-0.019417,-0.595561,3.482742,7.600183,3.994977,2.314997,0.000000,0.000000,30.000000
0.000000,none,-0.019417,-0.595561,3.700182,7.248022,4.316159,10.706067,0.000000,0.000000,30.000000
0.000000,none,-0.019417,-0.595561,3.856737,5.218481,4.053065,-8.769798,0.000000,0.000000,30.000000
0.000000,none,-0.019417,-0.595561,3.876856,0.670657,3.784943,-8.937423,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.784060,-3.093230,3.394520,-13.014086,-0.019434,-0.019434,30.000000
0.000000,none,0.000000,0.000000,3.559370,-7.489640,2.783133,-20.379583,0.016746,-0.002688,30.000000
0.000000,none,0.000000,0.000000,3.246674,-10.423218,2.400507,-12.754194,-0.005966,-0.008654,30.000000
0.000000,none,0.000000,0.000000,2.829009,-13.922150,1.508143,-29.745447,0.009993,0.001338,30.000000
0.000000,none,0.000000,0.000000,2.323069,-16.864666,1.018882,-16.308701,0.023553,0.024891,30.000000
0.000000,none,0.000000,0.000000,1.740946,-19.404102,0.024801,-33.136044,0.035391,0.060282,30.000000
0.000000,none,0.000000,0.000000,1.133590,-20.245205,-0.301522,-10.877443,0.039617,0.099899,30.000000
0.000000,none,0.000000,0.000000,0.544988,-19.620064,-1.073854,-25.744400,0.037222,0.137121,30.000000
0.000000,none,0.000000,0.000000,-0.023282,-18.942345,-1.352908,-9.301782,0.034566,0.171687,30.000000
0.000000,none,0.000000,0.000000,-0.496867,-15.786153,-1.624435,-9.050921,0.020644,0.192331,30.000000
0.000000,none,0.000000,0.000000,-0.876459,-12.653088,-1.718411,-3.132506,0.006712,0.199043,30.000000
0.000000,none,0.000000,0.000000,-1.121271,-8.160396,-1.549532,5.629285,-0.013499,0.185544,30.000000
0.000000,none,0.000000,0.000000,-1.287237,-5.532193,-1.720097,-5.685493,0.010873,0.196418,30.000000
0.000000,none,0.000000,0.000000,-1.419349,-4.403740,-1.671962,1.604505,0.011072,0.207490,30.000000
0.000000,none,0.000000,0.000000,-1.503210,-2.795369,-1.685720,-0.458606,0.011272,0.218762,30.000000
0.000000,none,0.000000,0.000000,-1.607713,-3.483425,-1.967425,-9.390183,0.011272,0.218762,30.000000
0.000000,none,0.000000,0.000000,-1.774226,-5.550429,-2.278476,-10.368347,0.011272,0.218762,30.000000
0.000000,none,0.000000,0.000000,-1.926545,-5.077303,-2.212614,2.195398,0.011272,0.218762,30.000000
0.000000,none,0.000000,0.000000,-2.023221,-3.222520,-2.238765,-0.871706,0.011272,0.218762,30.000000
0.000000,none,0.000000,0.000000,-2.137194,-3.799126,-2.513016,-9.141684,0.011272,0.218762,30.000000
0.000000,none,0.011471,0.011471,-2.157640,-0.681542,-1.887918,20.836580,0.000000,0.000000,30.000000
0.000000,none,-0.038159,-0.026688,-1.994053,5.452929,-1.415012,15.763521,0.000000,0.000000,30.000000
0.000000,none,-0.022417,-0.049105,-1.695873,9.939322,-0.727820,22.906425,0.000000,0.000000,30.000000
0.000000,none,-0.040195,-0.089300,-1.280578,13.843170,-0.093882,21.131250,0.000000,0.000000,30.000000
0.000000,none,-0.058659,-0.147959,-0.744557,17.867374,0.849887,31.458965,0.000000,0.000000,30.000000
0.000000,none,-0.066877,-0.214836,-0.156534,19.600773,1.299978,15.003034,0.000000,0.000000,30.000000
0.000000,none,-0.062744,-0.277580,0.401391,18.597498,1.839674,17.989862,0.000000,0.000000,30.000000
0.000000,none,-0.054433,-0.332013,0.901829,16.681238,2.060068,7.346475,0.000000,0.000000,30.000000
0.000000,none,-0.040041,-0.372054,1.305013,13.439497,2.238705,5.954584,0.000000,0.000000,30.000000
0.000000,none,-0.025685,-0.397738,1.611954,10.231354,2.270832,1.070889,0.000000,0.000000,30.000000
0.000000,none,-0.051475,-0.449214,1.848936,7.899391,2.419648,4.960521,0.000000,0.000000,30.000000
0.000000,none,-0.046630,-0.495843,2.051988,6.768416,2.534826,3.839270,0.000000,0.000000,30.000000
0.000000,none,-0.045436,-0.541279,2.245534,6.451524,2.766921,7.736516,0.000000,0.000000,30.000000
0.000000,none,-0.043740,-0.585019,2.426327,6.026445,2.843000,2.535971,0.000000,0.000000,30.000000
0.000000,none,-0.046571,-0.631590,2.624412,6.602832,3.235518,13.083927,0.000000,0.000000,30.000000
0.000000,none,-0.046571,-0.631590,2.834197,6.992837,3.311578,2.535319,0.000000,0.000000,30.000000
0.000000,none,-0.046571,-0.631590,3.056902,7.423491,3.735043,14.115500,0.000000,0.000000,30.000000
0.000000,none,-0.046571,-0.631590,3.237179,6.009241,3.494426,-8.020560,0.000000,0.000000,30.000000
0.000000,none,-0.046571,-0.631590,3.389533,5.078461,3.922794,14.278944,0.000000,0.000000,30.000000
0.000000,none,-0.046571,-0.631590,3.541331,5.059917,3.795692,-4.236746,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.560782,0.648369,3.407364,-12.944262,-0.046809,-0.046809,30.000000
0.000000,none,0.000000,0.000000,3.445652,-3.837650,3.001742,-13.520734,-0.047047,-0.093856,30.000000
0.000000,none,0.000000,0.000000,3.257787,-6.262167,2.726981,-9.158714,0.011071,-0.082785,30.000000
0.000000,none,0.000000,0.000000,2.991987,-8.860008,2.143708,-19.442408,-0.013208,-0.095992,30.000000
0.000000,none,0.000000,0.000000,2.554840,-14.571572,1.134998,-33.623688,0.012731,-0.083261,30.000000
0.000000,none,0.000000,0.000000,2.021810,-17.767672,0.676039,-15.298615,0.027465,-0.055796,30.000000
0.000000,none,0.000000,0.000000,1.474913,-18.229902,-0.016881,-23.097353,0.029913,-0.025882,30.000000
0.000000,none,0.000000,0.000000,0.940648,-17.808838,-0.339585,-10.756804,0.028372,0.002489,30.000000
0.000000,none,0.000000,0.000000,0.449332,-16.377190,-0.819622,-16.001226,0.022231,0.024720,30.000000
0.000000,none,0.000000,0.000000,-0.003353,-15.089497,-1.083153,-8.784366,0.016692,0.041412,30.000000
0.000000,none,0.000000,0.000000,-0.366231,-12.095930,-1.169224,-2.869026,0.003368,0.044780,30.000000
0.000000,none,0.000000,0.000000,-0.650232,-9.466688,-1.320779,-5.051843,-0.008411,0.036369,30.000000
0.000000,none,0.000000,0.000000,-0.858163,-6.931030,-1.266469,1.810336,0.016428,0.052797,30.000000
0.000000,none,0.000000,0.000000,-1.029807,-5.721491,-1.512085,-8.187202,0.011191,0.063988,30.000000
0.000000,none,0.000000,0.000000,-1.131300,-3.383084,-1.175622,11.215421,0.011397,0.075386,30.000000
0.000000,none,0.000000,0.000000,-1.233211,-3.397030,-1.717660,-18.067913,0.011397,0.075386,30.000000
0.000000,none,0.000000,0.000000,-1.416540,-6.110967,-1.883301,-5.521373,0.011397,0.075386,30.000000
0.000000,none,0.000000,0.000000,-1.713416,-9.895882,-2.787008,-30.123552,0.011397,0.075386,30.000000
0.000000,none,0.000000,0.000000,-2.058382,-11.498849,-2.774655,0.411765,0.011397,0.075386,30.000000
0.000000,none,0.000000,0.000000,-2.223782,-5.513343,-2.365701,13.631781,0.011397,0.075386,30.000000
0.000000,none,0.011603,0.011603,-2.213395,0.346220,-2.017599,11.603419,0.000000,0.000000,30.000000
0.000000,none,-0.042230,-0.030626,-2.027640,6.191839,-1.259659,25.264641,0.000000,0.000000,30.000000
0.000000,none,-0.020750,-0.051377,-1.745417,9.407423,-1.049098,7.018725,0.000000,0.000000,30.000000
0.000000,none,-0.037622,-0.088999,-1.351947,13.115680,-0.006756,34.744732,0.000000,0.000000,30.000000
0.000000,none,-0.061124,-0.150123,-0.804256,18.256355,0.692238,23.299782,0.000000,0.000000,30.000000
0.000000,none,-0.070377,-0.220500,-0.197809,20.214916,1.452246,25.333595,0.000000,0.000000,30.000000
0.000000,none,-0.067350,-0.287850,0.385707,19.450533,1.763225,10.365974,0.000000,0.000000,30.000000
0.000000,none,-0.056269,-0.344119,0.893213,16.916868,2.148893,12.855618,0.000000,0.000000,30.000000
0.000000,none,-0.042798,-0.386917,1.309498,13.876183,2.213721,2.160931,0.000000,0.000000,30.000000
0.000000,none,-0.026334,-0.413251,1.615500,10.200075,2.298979,2.841918,0.000000,0.000000,30.000000
0.000000,none,-0.052633,-0.465884,1.854909,7.980280,2.413611,3.821087,0.000000,0.000000,30.000000
0.000000,none,-0.046192,-0.512076,2.049822,6.497094,2.502436,2.960825,0.000000,0.000000,30.000000
0.000000,none,-0.045144,-0.557220,2.236254,6.214409,2.750956,8.284004,0.000000,0.000000,30.000000
0.000000,none,-0.046033,-0.603253,2.427084,6.361001,2.902517,5.052034,0.000000,0.000000,30.000000
0.000000,none,-0.046705,-0.649958,2.620849,6.458817,3.150778,8.275342,0.000000,0.000000,30.000000
0.000000,none,-0.046705,-0.649958,2.857891,7.901401,3.557870,13.569760,0.000000,0.000000,30.000000
0.000000,none,-0.046705,-0.649958,3.117640,8.658325,3.765390,6.917318,0.000000,0.000000,30.000000
0.000000,none,-0.046705,-0.649958,3.359015,8.045831,3.963659,6.608963,0.000000,0.000000,30.000000
0.000000,none,-0.046705,-0.649958,3.540292,6.042561,3.876224,-2.914492,0.000000,0.000000,30.000000
0.000000,none,-0.046705,-0.649958,3.622314,2.734054,3.711972,-5.475052,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.607796,-0.483923,3.442834,-8.971278,-0.046938,-0.046938,30.000000
0.000000,none,0.000000,0.000000,3.477301,-4.349817,2.965214,-15.920663,-0.047170,-0.094108,30.000000
0.000000,none,0.000000,0.000000,3.312758,-5.484782,2.971132,0.197268,0.006773,-0.087335,30.000000
0.000000,none,0.000000,0.000000,3.048262,-8.816530,2.017570,-31.785393,-0.014204,-0.101539,30.000000
0.000000,none,0.000000,0.000000,2.638944,-13.643922,1.545909,-15.722044,0.007722,-0.093817,30.000000
0.000000,none,0.000000,0.000000,2.154612,-16.144407,0.734705,-27.040148,0.019267,-0.074550,30.000000
0.000000,none,0.000000,0.000000,1.656564,-16.601612,0.492359,-8.078176,0.021635,-0.052915,30.000000
0.000000,none,0.000000,0.000000,1.178892,-15.922409,-0.135298,-20.921898,0.018863,-0.034052,30.000000
0.000000,none,0.000000,0.000000,0.712209,-15.556078,-0.394977,-8.655974,0.017487,-0.016565,30.000000
0.000000,none,0.000000,0.000000,0.287591,-14.153926,-0.808348,-13.779057,0.011399,-0.005166,30.000000
0.000000,none,0.000000,0.000000,-0.099401,-12.899752,-1.011371,-6.767424,0.005931,0.000765,30.000000
0.000000,none,0.000000,0.000000,-0.418503,-10.636736,-1.162196,-5.027481,-0.004157,-0.003392,30.000000
0.000000,none,0.000000,0.000000,-0.715662,-9.905293,-1.513781,-11.719513,-0.007380,-0.010772,30.000000
0.000000,none,0.000000,0.000000,-0.987992,-9.077660,-1.602861,-2.969325,-0.011066,-0.021838,30.000000
0.000000,none,0.000000,0.000000,-1.227024,-7.967734,-1.852379,-8.317276,0.020226,-0.001612,30.000000
0.000000,none,0.000000,0.000000,-1.483403,-8.545980,-2.188281,-11.196720,0.020226,-0.001612,30.000000
0.000000,none,0.000000,0.000000,-1.781321,-9.930580,-2.622197,-14.463894,0.020226,-0.001612,30.000000
0.000000,none,0.000000,0.000000,-2.071132,-9.660378,-2.733953,-3.725179,0.020226,-0.001612,30.000000
0.000000,none,0.000000,0.000000,-2.303399,-7.742232,-2.845708,-3.725187,0.020226,-0.001612,30.000000
0.000000,none,0.000000,0.000000,-2.378590,-2.506379,-2.226425,20.642765,0.020226,-0.001612,30.000000
0.000000,none,0.020513,0.020513,-2.280446,3.271480,-1.923403,10.100754,0.000000,0.000000,30.000000
0.000000,none,-0.024057,-0.003544,-1.982801,9.921490,-0.795528,37.595821,0.000000,0.000000,30.000000
0.000000,none,-0.045397,-0.048941,-1.544480,14.610716,-0.457533,11.266503,0.000000,0.000000,30.000000
0.000000,none,-0.065893,-0.114834,-0.972176,19.076782,0.910265,45.593277,0.000000,0.000000,30.000000
0.000000,none,-0.082374,-0.197209,-0.293507,22.622322,1.345325,14.501975,0.000000,0.000000,30.000000
0.000000,none,-0.079248,-0.276457,0.361006,21.817091,2.118114,25.759630,0.000000,0.000000,30.000000
0.000000,none,-0.072225,-0.348682,0.965778,20.159058,2.346532,7.613945,0.000000,0.000000,30.000000
0.000000,none,-0.058416,-0.407097,1.476324,17.018198,2.744544,13.267080,0.000000,0.000000,30.000000
0.000000,none,-0.043592,-0.450690,1.886686,13.678738,2.747639,0.103164,0.000000,0.000000,30.000000
0.000000,none,-0.022663,-0.473353,2.157273,9.019560,2.700271,-1.578935,0.000000,0.000000,30.000000
0.000000,none,-0.044249,-0.517602,2.330384,5.770387,2.685589,-0.489402,0.000000,0.000000,30.000000
0.000000,none,-0.044457,-0.562059,2.430726,3.344723,2.596159,-2.981019,0.000000,0.000000,30.000000
0.000000,none,-0.044665,-0.606724,2.533111,3.412823,2.898916,10.091925,0.000000,0.000000,30.000000
0.000000,none,-0.044873,-0.651596,2.651728,3.953895,2.901381,0.082167,0.000000,0.000000,30.000000
0.000000,none,-0.045080,-0.696677,2.783385,4.388574,3.216851,10.515658,0.000000,0.000000,30.000000
0.000000,none,-0.045080,-0.696677,2.948213,5.494271,3.369975,5.104128,0.000000,0.000000,30.000000
0.000000,none,-0.045080,-0.696677,3.104457,5.208134,3.493385,4.113682,0.000000,0.000000,30.000000
0.000000,none,-0.045080,-0.696677,3.233990,4.317759,3.517161,0.792527,0.000000,0.000000,30.000000
0.000000,none,-0.045080,-0.696677,3.362010,4.267324,3.743088,7.530904,0.000000,0.000000,30.000000
0.000000,none,-0.045080,-0.696677,3.449675,2.922179,3.523468,-7.320666,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.431962,-0.590407,3.266290,-8.572602,-0.045288,-0.045288,30.000000
0.000000,none,0.000000,0.000000,3.279732,-5.074363,2.655575,-20.357187,0.003696,-0.041592,30.000000
0.000000,none,0.000000,0.000000,3.085312,-6.480655,2.700742,1.505589,0.010258,-0.031334,30.000000
0.000000,none,0.000000,0.000000,2.884869,-6.681431,2.229459,-15.709440,0.011402,-0.019933,30.000000
0.000000,none,0.000000,0.000000,2.533791,-11.702587,1.367652,-28.726900,-0.001870,-0.021802,30.000000
0.000000,none,0.000000,0.000000,2.089336,-14.815184,0.949432,-13.940654,0.012382,-0.009420,30.000000
