ideal_roll_vel,init_roll_pos,left_control_once_roll,left_control_total_roll,passfilter_pres_roll_pos,passfilter_pres_roll_vel,pres_roll_pos,pres_roll_vel,right_control_once_roll,right_control_total_roll,smaple_times_count
0.000000,none,-0.025770,-0.539567,3.145363,10.885960,3.913025,5.581013,0.000000,0.000000,30.000000
0.000000,none,-0.025770,-0.539567,3.437654,9.743031,4.186563,9.117953,0.000000,0.000000,30.000000
0.000000,none,-0.025770,-0.539567,3.665561,7.596894,4.099167,-2.913205,0.000000,0.000000,30.000000
0.000000,none,-0.025770,-0.539567,3.877541,7.066004,4.543816,14.821625,0.000000,0.000000,30.000000
0.000000,none,-0.025770,-0.539567,3.998118,4.019229,3.957480,-19.544546,0.000000,0.000000,30.000000
0.000000,none,-0.025770,-0.539567,3.983677,-0.481370,3.949412,-0.268936,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.746454,-7.907422,2.549913,-46.649940,0.023085,0.023085,30.000000
0.000000,none,0.000000,0.000000,3.294563,-15.063032,2.146490,-13.447459,0.019539,0.042624,30.000000
0.000000,none,0.000000,0.000000,2.746935,-18.254257,1.053661,-36.427608,0.034269,0.076893,30.000000
0.000000,none,0.000000,0.000000,2.112647,-21.142952,0.514930,-17.957703,0.047741,0.124634,30.000000
0.000000,none,0.000000,0.000000,1.467709,-21.497925,-0.280822,-26.525089,0.049824,0.174458,30.000000
0.000000,none,0.000000,0.000000,0.704866,-25.428112,-1.504609,-40.792870,0.068138,0.242596,30.000000
0.000000,none,0.000000,0.000000,-0.143567,-28.281084,-2.336183,-27.719131,0.081706,0.324302,30.000000
0.000000,none,0.000000,0.000000,-0.886167,-24.753342,-2.546535,-7.011763,0.066434,0.390736,30.000000
0.000000,none,0.000000,0.000000,-1.456696,-19.017628,-2.756523,-6.999596,0.041020,0.431757,30.000000
0.000000,none,0.000000,0.000000,-1.872100,-13.846802,-2.727607,0.963895,0.017962,0.449719,30.000000
0.000000,none,0.000000,0.000000,-2.156420,-9.477318,-2.776117,-1.617026,-0.001647,0.448071,30.000000
0.000000,none,0.000000,0.000000,-2.350612,-6.473071,-2.738494,1.254121,0.021067,0.469138,30.000000
0.000000,none,0.000000,0.000000,-2.479067,-4.281845,-2.757690,-0.639892,0.021300,0.490437,30.000000
0.000000,none,0.000000,0.000000,-2.603594,-4.150876,-2.971090,-7.113322,0.021533,0.511970,30.000000
0.000000,none,0.000000,0.000000,-2.712145,-3.618376,-2.907882,2.106921,0.021766,0.533736,30.000000
0.000000,none,0.000000,0.000000,-2.838874,-4.224295,-3.300685,-13.093424,0.021766,0.533736,30.000000
0.000000,none,0.000000,0.000000,-2.987979,-4.970170,-3.299816,0.028960,0.021766,0.533736,30.000000
0.000000,none,0.000000,0.000000,-3.140286,-5.076907,-3.618713,-10.629876,0.021766,0.533736,30.000000
0.000000,none,0.000000,0.000000,-3.251775,-3.716308,-3.351830,8.896105,0.021766,0.533736,30.000000
0.000000,none,0.000000,0.000000,-3.195320,1.881835,-2.802368,18.315371,0.021766,0.533736,30.000000
0.000000,none,-0.042289,-0.042289,-2.964327,7.699750,-2.158794,21.452490,0.000000,0.000000,30.000000
0.000000,none,-0.037633,-0.079922,-2.525965,14.612071,-1.057075,36.723969,0.000000,0.000000,30.000000
0.000000,none,-0.057560,-0.137482,-1.957381,18.952820,-0.476185,19.362995,0.000000,0.000000,30.000000
0.000000,none,-0.080638,-0.218120,-1.238776,23.953493,1.008498,49.489441,0.000000,0.000000,30.000000
0.000000,none,-0.118851,-0.336971,-0.271239,32.251244,2.501549,49.768337,0.000000,0.000000,30.000000
0.000000,none,-0.120500,-0.457471,0.701431,32.422329,2.975342,15.793117,0.000000,0.000000,30.000000
0.000000,none,-0.102906,-0.560376,1.551924,28.349747,3.690799,23.848549,0.000000,0.000000,30.000000
0.000000,none,-0.085112,-0.645488,2.279886,24.265415,3.918055,7.575226,0.000000,0.000000,30.000000
0.000000,none,-0.059064,-0.704553,2.831703,18.393913,4.056654,4.619956,0.000000,0.000000,30.000000
0.000000,none,-0.032427,-0.736980,3.204877,12.439119,3.916156,-4.683272,0.000000,0.000000,30.000000
0.000000,none,-0.044916,-0.781896,3.419590,7.157117,3.822373,-3.126097,0.000000,0.000000,30.000000
0.000000,none,-0.045174,-0.827070,3.509146,2.985187,3.571044,-8.377624,0.000000,0.000000,30.000000
0.000000,none,-0.045431,-0.872501,3.522287,0.438038,3.528594,-1.415022,0.000000,0.000000,30.000000
0.000000,none,-0.045689,-0.918190,3.520883,-0.046808,3.507313,-0.709367,0.000000,0.000000,30.000000
0.000000,none,-0.045947,-0.964137,3.514423,-0.215346,3.494495,-0.427246,0.000000,0.000000,30.000000
0.000000,none,-0.045947,-0.964137,3.550683,1.208668,3.758767,8.809066,0.000000,0.000000,30.000000
0.000000,none,-0.045947,-0.964137,3.604949,1.808873,3.678447,-2.677353,0.000000,0.000000,30.000000
0.000000,none,-0.045947,-0.964137,3.630417,0.848924,3.689080,0.354465,0.000000,0.000000,30.000000
0.000000,none,-0.045947,-0.964137,3.577989,-1.747588,3.247327,-14.725129,0.000000,0.000000,30.000000
0.000000,none,-0.045947,-0.964137,3.445269,-4.424006,3.087334,-5.333074,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.309667,-4.520077,2.964049,-4.109502,-0.046204,-0.046204,30.000000
0.000000,none,0.000000,0.000000,3.120326,-6.311351,2.483570,-16.015984,0.014631,-0.031573,30.000000
0.000000,none,0.000000,0.000000,2.875682,-8.154808,2.243120,-8.014997,-0.013068,-0.044641,30.000000
0.000000,none,0.000000,0.000000,2.559135,-10.551563,1.549310,-23.126991,-0.002191,-0.046832,30.000000
0.000000,none,0.000000,0.000000,2.161104,-13.267699,1.105760,-14.785015,0.010222,-0.036611,30.000000
0.000000,none,0.000000,0.000000,1.714665,-14.881301,0.453673,-21.736237,0.017730,-0.018880,30.000000
0.000000,none,0.000000,0.000000,1.276784,-14.596036,0.265840,-6.261091,0.016684,-0.002196,30.000000
0.000000,none,0.000000,0.000000,0.875469,-13.377177,-0.195805,-15.388159,0.011393,0.009197,30.000000
0.000000,none,0.000000,0.000000,0.513456,-12.067092,-0.293569,-3.258811,0.005644,0.014841,30.000000
0.000000,none,0.000000,0.000000,0.269311,-8.138170,-0.190408,3.438693,-0.012031,0.002810,30.000000
0.000000,none,0.000000,0.000000,0.107026,-5.409501,-0.275270,-2.828705,0.011885,0.014694,30.000000
0.000000,none,0.000000,0.000000,-0.012661,-3.989569,-0.251362,0.796922,0.012079,0.026774,30.000000
0.000000,none,0.000000,0.000000,-0.117876,-3.507173,-0.425085,-5.790775,0.012274,0.039048,30.000000
0.000000,none,0.000000,0.000000,-0.276481,-5.286835,-0.792196,-12.237033,0.011912,0.050960,30.000000
0.000000,none,0.000000,0.000000,-0.466873,-6.346375,-0.939005,-4.893635,0.016909,0.067869,30.000000
0.000000,none,0.000000,0.000000,-0.762658,-9.859497,-1.825209,-29.540117,0.016909,0.067869,30.000000
0.000000,none,0.000000,0.000000,-1.185096,-14.081289,-2.314374,-16.305510,0.016909,0.067869,30.000000
0.000000,none,0.000000,0.000000,-1.711380,-17.542805,-3.312736,-33.278744,0.016909,0.067869,30.000000
0.000000,none,0.000000,0.000000,-2.255921,-18.151363,-3.479927,-5.573034,0.016909,0.067869,30.000000
0.000000,none,0.000000,0.000000,-2.620000,-12.135959,-3.285031,6.496541,0.016909,0.067869,30.000000
0.000000,none,0.011479,0.011479,-2.772970,-5.099010,-2.901642,12.779641,0.000000,0.000000,30.000000
0.000000,none,0.011663,0.023142,-2.730388,1.419397,-2.380797,17.361483,0.000000,0.000000,30.000000
0.000000,none,0.011846,0.034988,-2.591038,4.645017,-2.217625,5.439075,0.000000,0.000000,30.000000
0.000000,none,-0.015389,0.019599,-2.322665,8.945761,-1.303641,30.466146,0.000000,0.000000,30.000000
0.000000,none,-0.042205,-0.022606,-1.877163,14.850067,-0.584714,23.964241,0.000000,0.000000,30.000000
0.000000,none,-0.068355,-0.090961,-1.260345,20.560612,0.647557,41.075699,0.000000,0.000000,30.000000
0.000000,none,-0.079245,-0.170206,-0.574493,22.861729,1.076141,14.286109,0.000000,0.000000,30.000000
0.000000,none,-0.076000,-0.246206,0.086362,22.028494,1.864571,26.281015,0.000000,0.000000,30.000000
0.000000,none,-0.068979,-0.315185,0.697437,20.369160,2.089790,7.507308,0.000000,0.000000,30.000000
0.000000,none,-0.047736,-0.362921,1.165073,15.587873,2.199054,3.642130,0.000000,0.000000,30.000000
0.000000,none,-0.030402,-0.393323,1.516259,11.706203,2.304414,3.511993,0.000000,0.000000,30.000000
0.000000,none,-0.018887,-0.412210,1.790409,9.138333,2.424690,4.009215,0.000000,0.000000,30.000000
0.000000,none,-0.048448,-0.460659,2.019796,7.646255,2.575704,5.033779,0.000000,0.000000,30.000000
0.000000,none,-0.046476,-0.507135,2.234320,7.150784,2.791481,7.192556,0.000000,0.000000,30.000000
0.000000,none,-0.046607,-0.553742,2.448008,7.122926,2.999580,6.936654,0.000000,0.000000,30.000000
0.000000,none,-0.046607,-0.553742,2.715463,8.915188,3.551600,18.400661,0.000000,0.000000,30.000000
0.000000,none,-0.046607,-0.553742,3.024420,10.298571,3.791325,7.990837,0.000000,0.000000,30.000000
0.000000,none,-0.046607,-0.553742,3.315289,9.695618,4.057575,8.874989,0.000000,0.000000,30.000000
0.000000,none,-0.046607,-0.553742,3.477800,5.417034,3.578723,-15.961719,0.000000,0.000000,30.000000
0.000000,none,-0.046607,-0.553742,3.543859,2.201982,3.785707,6.899460,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,3.567405,0.784869,3.447748,-11.265285,-0.046864,-0.046864,30.000000
0.000000,none,0.000000,0.000000,3.424573,-4.761086,2.803164,-21.486132,-0.047120,-0.093984,30.000000
0.000000,none,0.000000,0.000000,3.211895,-7.089267,2.729844,-2.444021,0.017090,-0.076894,30.000000
0.000000,none,0.000000,0.000000,2.903575,-10.277316,1.785930,-31.463802,-0.004482,-0.081376,30.000000
0.000000,none,0.000000,0.000000,2.468987,-14.486275,1.331789,-15.138042,0.014692,-0.066684,30.000000
0.000000,none,0.000000,0.000000,1.948462,-17.350834,0.384931,-31.561932,0.027919,-0.038765,30.000000
0.000000,none,0.000000,0.000000,1.392113,-18.544964,0.069039,-10.529720,0.033672,-0.005092,30.000000
0.000000,none,0.000000,0.000000,0.866263,-17.528351,-0.539031,-20.269009,0.029441,0.024348,30.000000
0.000000,none,0.000000,0.000000,0.379590,-16.222404,-0.740210,-6.705954,0.023860,0.048208,30.000000
0.000000,none,0.000000,0.000000,0.025726,-11.795483,-0.690498,1.657063,0.004075,0.052284,30.000000
0.000000,none,0.000000,0.000000,-0.227959,-8.456156,-0.827978,-4.582669,-0.010935,0.041348,30.000000
0.000000,none,0.000000,0.000000,-0.406097,-5.937935,-0.730349,3.254318,0.013947,0.055295,30.000000
0.000000,none,0.000000,0.000000,-0.551068,-4.832359,-0.978999,-8.288363,0.014160,0.069455,30.000000
0.000000,none,0.000000,0.000000,-0.730753,-5.989527,-1.235125,-8.537521,0.014608,0.084063,30.000000
0.000000,none,0.000000,0.000000,-0.886479,-5.190841,-1.190092,1.501103,0.011201,0.095264,30.000000
0.000000,none,0.000000,0.000000,-1.225055,-11.285877,-2.678151,-49.601963,0.011201,0.095264,30.000000
0.000000,none,0.000000,0.000000,-1.665010,-14.665171,-2.494630,6.117376,0.011201,0.095264,30.000000
