Accel_ax,Accel_ay,Accel_az
0.680830,9.961350,-0.587440
-1.599876,-5.621658,15.527469
0.959052,6.293317,2.199533
-0.137664,-1.149390,11.050637
-5.893900,6.084234,8.886395
6.855370,0.478236,12.053838
-5.915261,5.073791,7.557574
2.730260,0.557482,11.654856
-0.808543,3.112336,7.577786
-0.003386,-0.361139,12.329554
-0.312281,0.218851,9.708337
0.994217,-1.880533,8.044352
1.476295,-0.254500,12.700793
-2.860543,-0.359498,8.389389
2.842561,-1.841097,9.162581
0.167861,2.114182,7.843923
0.265894,-7.703416,9.862248
-1.626953,5.898007,10.696179
0.409062,-11.943143,0.611780
0.752398,14.808829,21.675545
-0.136109,-11.796945,0.917761
-0.777085,3.668623,6.196266
-0.511818,-10.887203,12.293030
-1.337609,1.678102,6.516597
-6.958307,-6.553435,9.033688
5.720403,-0.762090,12.652235
-5.739096,-5.166833,8.223752
3.024816,-0.816809,12.004856
-0.763333,-3.223236,6.804726
0.858250,-1.763473,10.216891
0.230388,-1.430714,9.331065
1.101417,-0.459600,9.735834
0.983178,-0.162953,13.458355
-3.721802,2.201416,4.835731
1.852107,1.426230,11.210272
1.226489,-0.415245,13.700556
0.062148,8.852036,4.366112
0.104360,-0.178994,10.502692
-0.915914,11.286105,11.460778
1.894935,-11.272551,17.438391
-1.530012,6.595292,1.856094
-2.289487,-12.899667,21.537933
-0.958517,2.085925,6.340170
-1.004224,-2.015081,9.007892
-6.483410,4.270483,10.154533
6.783457,3.014767,15.951648
-4.953887,1.972207,8.655758
3.385651,1.957008,12.622390
-0.879365,1.572042,8.591846
-0.391326,3.303151,12.762216
-0.150666,1.632008,9.011872
2.203454,0.073278,6.885734
1.165973,2.604178,15.344447
-3.488533,-2.738203,4.621056
2.463391,-0.130201,11.443041
-2.020645,-1.671978,5.255172
-0.183882,-6.564098,8.859903
0.117496,8.764964,11.807022
0.359094,-14.123831,10.245898
-1.710648,9.566422,14.487285
-0.707949,-9.272224,3.785809
-2.006381,11.611194,19.281801
-1.591028,-10.492226,16.245100
-0.607028,0.190106,6.617834
-7.782598,-6.898840,10.653411
6.372219,0.095377,12.130854
-5.558966,-4.094559,8.587916
4.088729,-1.355377,14.560170
-0.768513,-2.875840,7.347479
0.329353,-0.256337,10.935709
-0.298580,-0.132821,10.073631
1.775080,1.371906,7.788508
1.423523,0.198077,12.980446
-3.690848,2.871678,5.026635
2.546660,2.696793,10.450626
0.524415,2.917553,8.268267
-0.644605,7.541836,6.944301
-0.250520,-8.388210,11.074371
-1.121614,12.986302,3.023209
0.866409,-13.997313,21.372446
-1.099029,8.282851,2.867312
-1.742488,-9.441975,21.041214
-1.341697,7.022892,19.823341
0.654422,-3.033564,4.863535
-9.100224,7.516838,10.648494
6.259395,1.746467,14.132692
-5.579414,4.867953,7.859299
3.993702,1.868247,14.576404
-1.077704,2.519246,7.114353
-0.555158,2.206131,12.291365
-0.087325,1.447702,8.922030
1.211210,0.180704,7.541948
1.131079,1.520351,15.823746
-3.693519,-3.116060,4.268975
2.204964,-0.958414,10.522811
-0.160075,-2.335280,7.885094
0.696914,-6.226156,8.500194
1.142402,7.440223,10.621773
0.424143,-16.050789,8.873487
-1.494381,14.229621,16.511908
-0.172463,-9.463816,1.753613
-1.945855,12.057706,17.870163
-1.024362,-2.387311,6.318576
-1.697022,0.160223,8.724355
-6.672862,-3.369061,9.325530
6.141252,0.790475,13.236839
-5.046609,-2.985454,7.258853
3.644854,-1.316002,15.137361
-0.551173,-2.892856,7.810369
