ideal_pitch_vel,init_pitch_pos,left_control_once_pitch,left_control_total_pitch,passfilter_pres_pitch_pos,passfilter_pres_pitch_vel,pres_pitch_pos,pres_pitch_vel,right_control_once_pitch,right_control_total_pitch,smaple_times_count
0.000000,none,-0.010931,-0.148944,0.791755,9.327490,1.584756,13.798388,0.000000,0.000000,30.000000
0.000000,none,-0.010931,-0.148944,1.088404,9.888280,1.834569,8.327099,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,1.352381,8.799255,1.975872,4.710090,-0.026398,0.026398,30.000000
0.000000,none,0.000000,0.000000,1.565825,7.114788,2.049796,2.464144,-0.021344,0.047742,30.000000
0.000000,none,0.000000,0.000000,1.661633,3.193593,1.674770,-12.500851,-0.009581,0.057323,30.000000
0.000000,none,0.000000,0.000000,1.643623,-0.600335,1.537050,-4.590674,0.001801,0.055522,30.000000
0.000000,none,0.000000,0.000000,1.466693,-5.897648,0.655277,-29.392433,0.017693,0.037829,30.000000
0.000000,none,0.000000,0.000000,1.166202,-10.016390,0.418525,-7.891737,0.030049,0.007780,30.000000
0.000000,none,0.000000,0.000000,0.802824,-12.112574,-0.334875,-25.113344,0.036338,-0.028558,30.000000
0.000000,none,0.000000,0.000000,0.439300,-12.117468,-0.309140,0.857835,0.036352,-0.064910,30.000000
0.000000,none,0.000000,0.000000,0.191366,-8.264495,-0.346602,-1.248710,0.024793,-0.089704,30.000000
0.000000,none,0.000000,0.000000,0.059691,-4.389153,-0.085535,8.702227,0.013167,-0.102871,30.000000
0.000000,none,0.000000,0.000000,0.041753,-0.597943,0.093906,5.981356,0.001794,-0.104665,30.000000
0.000000,none,0.000000,0.000000,0.045752,0.133313,0.014350,-2.651866,-0.000400,-0.104265,30.000000
0.000000,none,0.000000,0.000000,0.079273,1.117359,0.284598,9.008263,-0.003352,-0.100913,30.000000
0.000000,none,0.000000,0.000000,0.165324,2.868387,0.406479,4.062702,-0.008605,-0.092308,30.000000
0.000000,none,0.000000,0.000000,0.318730,5.113505,0.873519,15.568011,-0.015341,-0.076967,30.000000
0.000000,none,0.000000,0.000000,0.535154,7.214153,1.103286,7.658893,-0.015341,-0.076967,30.000000
0.000000,none,0.000000,0.000000,0.762997,7.594752,1.377030,9.124796,-0.015341,-0.076967,30.000000
0.000000,none,0.000000,0.000000,0.979123,7.204198,1.486464,3.647808,-0.015341,-0.076967,30.000000
0.000000,none,0.000000,0.000000,1.159642,6.017290,1.588928,3.415446,-0.015341,-0.076967,30.000000
0.000000,none,0.000000,0.000000,1.318155,5.283798,1.711326,4.079958,-0.015341,-0.076967,30.000000
0.000000,none,-0.017676,0.017676,1.494911,5.891857,2.018846,10.250644,0.000000,0.000000,30.000000
0.000000,none,-0.020786,0.038461,1.702770,6.928626,2.257320,7.949153,0.000000,0.000000,30.000000
0.000000,none,-0.017778,0.056239,1.880545,5.925835,2.248391,-0.297634,0.000000,0.000000,30.000000
