ideal_pitch_vel,init_pitch_pos,left_control_once_pitch,left_control_total_pitch,passfilter_pres_pitch_pos,passfilter_pres_pitch_vel,pres_pitch_pos,pres_pitch_vel,right_control_once_pitch,right_control_total_pitch,smaple_times_count
0.000000,none,0.004112,-0.003209,-0.503339,-0.096976,-0.466880,2.836895,0.000000,0.000000,30.000000
0.000000,none,0.004112,-0.003209,-0.472457,1.029418,-0.348685,3.939845,0.000000,0.000000,30.000000
0.000000,none,0.004112,-0.003209,-0.447592,0.828821,-0.442357,-3.122400,0.000000,0.000000,30.000000
0.000000,none,-0.003382,0.000174,-0.413768,1.127470,-0.243510,6.628238,0.000000,0.000000,30.000000
0.000000,none,-0.007875,0.008049,-0.335015,2.625111,-0.096664,4.894866,0.000000,0.000000,30.000000
0.000000,none,-0.009722,0.017771,-0.237799,3.240516,0.028251,4.163805,0.000000,0.000000,30.000000
0.000000,none,-0.007471,0.025241,-0.163094,2.490173,-0.041537,-2.326250,0.000000,0.000000,30.000000
0.000000,none,0.000204,0.025037,-0.165135,-0.068050,-0.297286,-8.524958,0.000000,0.000000,30.000000
0.000000,none,0.005723,0.019314,-0.222363,-1.907593,-0.387140,-2.995160,0.000000,0.000000,30.000000
0.000000,none,0.005243,0.014071,-0.274793,-1.747665,-0.382050,0.169678,0.000000,0.000000,30.000000
0.000000,none,0.002788,0.011283,-0.302674,-0.929350,-0.340076,1.399126,0.000000,0.000000,30.000000
0.000000,none,-0.001374,0.012657,-0.288937,0.457882,-0.180265,5.327059,0.000000,0.000000,30.000000
0.000000,none,-0.005240,0.017897,-0.236540,1.746564,-0.073353,3.563716,0.000000,0.000000,30.000000
0.000000,none,-0.004968,0.022865,-0.186859,1.656031,-0.092278,-0.630842,0.000000,0.000000,30.000000
0.000000,none,-0.002110,0.024975,-0.165758,0.703375,-0.150856,-1.952599,0.000000,0.000000,30.000000
0.000000,none,0.004057,0.020918,-0.206328,-1.352329,-0.431728,-9.362378,0.000000,0.000000,30.000000
0.000000,none,0.009605,0.011312,-0.302381,-3.201765,-0.575353,-4.787526,0.000000,0.000000,30.000000
0.000000,none,0.013086,-0.001773,-0.433240,-4.361978,-0.839233,-8.796000,0.000000,0.000000,30.000000
0.000000,none,0.013086,-0.001773,-0.573993,-4.691761,-0.898299,-1.968851,0.000000,0.000000,30.000000
0.000000,none,0.013086,-0.001773,-0.715026,-4.701088,-1.122471,-7.472416,0.000000,0.000000,30.000000
0.000000,none,0.013086,-0.001773,-0.893843,-5.960566,-1.414194,-9.724069,0.000000,0.000000,30.000000
0.000000,none,0.013086,-0.001773,-1.053488,-5.321502,-1.361461,1.757745,0.000000,0.000000,30.000000
0.000000,none,0.013086,-0.001773,-1.135106,-2.720596,-1.250613,3.694932,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-1.100223,1.162763,-0.803732,14.896035,-0.003488,0.003488,30.000000
0.000000,none,0.000000,0.000000,-0.953592,4.887688,-0.489296,10.481199,-0.014663,0.018151,30.000000
0.000000,none,0.000000,0.000000,-0.699342,8.474997,0.155532,21.494274,-0.025425,0.043576,30.000000
0.000000,none,0.000000,0.000000,-0.376882,10.748683,0.441326,9.526483,-0.032246,0.075822,30.000000
0.000000,none,0.000000,0.000000,-0.116939,8.664762,0.413564,-0.925405,-0.025994,0.101817,30.000000
0.000000,none,0.000000,0.000000,0.034258,5.039911,0.288242,-4.177412,-0.015120,0.116936,30.000000
0.000000,none,0.000000,0.000000,0.040440,0.206056,-0.181470,-15.657058,-0.000618,0.117555,30.000000
0.000000,none,0.000000,0.000000,-0.051888,-3.077589,-0.309020,-4.251674,0.009233,0.108322,30.000000
0.000000,none,0.000000,0.000000,-0.170209,-3.944060,-0.526990,-7.265678,0.011832,0.096490,30.000000
0.000000,none,0.000000,0.000000,-0.276002,-3.526424,-0.468128,1.962071,0.010579,0.085910,30.000000
0.000000,none,0.000000,0.000000,-0.337081,-2.035953,-0.461863,0.208846,0.006108,0.079803,30.000000
0.000000,none,0.000000,0.000000,-0.372160,-1.169300,-0.429387,1.082519,0.003508,0.076295,30.000000
0.000000,none,0.000000,0.000000,-0.413517,-1.378571,-0.570873,-4.716197,0.004136,0.072159,30.000000
0.000000,none,0.000000,0.000000,-0.489917,-2.546665,-0.728964,-5.269706,0.007640,0.064519,30.000000
0.000000,none,0.000000,0.000000,-0.572229,-2.743730,-0.760260,-1.043175,0.008231,0.056288,30.000000
0.000000,none,0.000000,0.000000,-0.631318,-1.969631,-0.749873,0.346208,0.008231,0.056288,30.000000
0.000000,none,0.000000,0.000000,-0.678898,-1.586021,-0.807219,-1.911507,0.008231,0.056288,30.000000
0.000000,none,0.000000,0.000000,-0.740406,-2.050250,-0.931221,-4.133427,0.008231,0.056288,30.000000
0.000000,none,0.000000,0.000000,-0.752200,-0.393139,-0.622583,10.287951,0.008231,0.056288,30.000000
0.000000,none,0.000000,0.000000,-0.668049,2.805026,-0.361054,8.717616,0.008231,0.056288,30.000000
0.000000,none,-0.020978,0.020978,-0.458266,6.992755,0.323192,22.808226,0.000000,0.000000,30.000000
0.000000,none,-0.027165,0.048143,-0.186615,9.055036,0.441385,3.939755,0.000000,0.000000,30.000000
0.000000,none,-0.021899,0.070042,0.032375,7.299681,0.540606,3.307355,0.000000,0.000000,30.000000
0.000000,none,-0.013959,0.084002,0.171968,4.653094,0.388015,-5.086355,0.000000,0.000000,30.000000
0.000000,none,0.005841,0.078161,0.113559,-1.946947,-0.405539,-26.451797,0.000000,0.000000,30.000000
0.000000,none,0.021646,0.056514,-0.102905,-7.215472,-0.706930,-10.046382,0.000000,0.000000,30.000000
0.000000,none,0.028512,0.028003,-0.388021,-9.503872,-1.263322,-18.546377,0.000000,0.000000,30.000000
0.000000,none,0.028447,-0.000444,-0.672493,-9.482418,-1.273181,-0.328660,0.000000,0.000000,30.000000
0.000000,none,0.019000,-0.019445,-0.862498,-6.333488,-1.247654,0.850928,0.000000,0.000000,30.000000
0.000000,none,0.009612,-0.029057,-0.958619,-3.204038,-1.072194,5.848666,0.000000,0.000000,30.000000
0.000000,none,0.001388,-0.030445,-0.972499,-0.462660,-0.930946,4.708264,0.000000,0.000000,30.000000
0.000000,none,-0.003966,-0.026479,-0.932837,1.322078,-0.768608,5.411267,0.000000,0.000000,30.000000
0.000000,none,-0.007003,-0.019476,-0.862809,2.334243,-0.663707,3.496679,0.000000,0.000000,30.000000
0.000000,none,-0.006880,-0.012596,-0.794010,2.293321,-0.636150,0.918579,0.000000,0.000000,30.000000
0.000000,none,-0.006924,-0.005672,-0.724767,2.308074,-0.523369,3.759376,0.000000,0.000000,30.000000
0.000000,none,-0.006924,-0.005672,-0.647317,2.581686,-0.446868,2.550033,0.000000,0.000000,30.000000
0.000000,none,-0.006924,-0.005672,-0.551864,3.181751,-0.257062,6.326860,0.000000,0.000000,30.000000
0.000000,none,-0.006924,-0.005672,-0.505841,1.534102,-0.561856,-10.159818,0.000000,0.000000,30.000000
0.000000,none,-0.006924,-0.005672,-0.576414,-2.352411,-0.886566,-10.823663,0.000000,0.000000,30.000000
0.000000,none,-0.006924,-0.005672,-0.656761,-2.678253,-0.763496,4.102353,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.639602,0.571980,-0.443840,10.655197,-0.001716,0.001716,30.000000
0.000000,none,0.000000,0.000000,-0.545168,3.147797,-0.250963,6.429218,-0.009443,0.011159,30.000000
0.000000,none,0.000000,0.000000,-0.415123,4.334845,-0.034590,7.212441,-0.013005,0.024164,30.000000
0.000000,none,0.000000,0.000000,-0.281590,4.451081,0.030708,2.176604,-0.013353,0.037517,30.000000
0.000000,none,0.000000,0.000000,-0.241042,1.351595,-0.342960,-12.455592,-0.004055,0.041572,30.000000
0.000000,none,0.000000,0.000000,-0.300843,-1.993355,-0.509203,-5.541436,0.005980,0.035592,30.000000
0.000000,none,0.000000,0.000000,-0.443195,-4.745055,-0.973428,-15.474188,0.014235,0.021357,30.000000
0.000000,none,0.000000,0.000000,-0.616839,-5.788157,-0.987564,-0.471191,0.017364,0.003992,30.000000
0.000000,none,0.000000,0.000000,-0.752296,-4.515220,-1.084392,-3.227587,0.013546,-0.009553,30.000000
0.000000,none,0.000000,0.000000,-0.842816,-3.017331,-0.980387,3.466809,0.009052,-0.018605,30.000000
0.000000,none,0.000000,0.000000,-0.888866,-1.534993,-0.990229,-0.328038,0.004605,-0.023210,30.000000
0.000000,none,0.000000,0.000000,-0.904103,-0.507900,-0.881802,3.614213,0.001524,-0.024734,30.000000
0.000000,none,0.000000,0.000000,-0.901437,0.088840,-0.909915,-0.937092,-0.000267,-0.024468,30.000000
0.000000,none,0.000000,0.000000,-0.889396,0.401364,-0.818450,3.048831,-0.001204,-0.023264,30.000000
0.000000,none,0.000000,0.000000,-0.809369,2.667598,-0.465095,11.778490,-0.008003,-0.015261,30.000000
0.000000,none,0.000000,0.000000,-0.653414,5.198480,-0.188523,9.219090,-0.008003,-0.015261,30.000000
0.000000,none,0.000000,0.000000,-0.493383,5.334375,-0.127956,2.018894,-0.008003,-0.015261,30.000000
0.000000,none,0.000000,0.000000,-0.395551,3.261058,-0.253381,-4.180837,-0.008003,-0.015261,30.000000
0.000000,none,0.000000,0.000000,-0.351377,1.472456,-0.264355,-0.365794,-0.008003,-0.015261,30.000000
0.000000,none,0.000000,0.000000,-0.307825,1.451751,-0.168877,3.182580,-0.008003,-0.015261,30.000000
0.000000,none,-0.010655,0.010655,-0.201272,3.551755,0.212627,12.716814,0.000000,0.000000,30.000000
0.000000,none,-0.014389,0.025044,-0.057387,4.796172,0.275261,2.087790,0.000000,0.000000,30.000000
0.000000,none,-0.007473,0.032517,0.017341,2.490927,0.072418,-6.761429,0.000000,0.000000,30.000000
0.000000,none,0.001601,0.030916,0.001333,-0.533605,-0.136803,-6.974021,0.000000,0.000000,30.000000
0.000000,none,0.015598,0.015318,-0.154645,-5.199250,-0.825799,-22.966549,0.000000,0.000000,30.000000
0.000000,none,0.025389,-0.010071,-0.408539,-8.463152,-1.054718,-7.630642,0.000000,0.000000,30.000000
0.000000,none,0.026729,-0.036800,-0.675826,-8.909542,-1.416465,-12.058203,0.000000,0.000000,30.000000
0.000000,none,0.022725,-0.059525,-0.903073,-7.574905,-1.341511,2.498464,0.000000,0.000000,30.000000
0.000000,none,0.011604,-0.071129,-1.019111,-3.867931,-1.182742,5.292300,0.000000,0.000000,30.000000
0.000000,none,0.002308,-0.073437,-1.042190,-0.769308,-0.998312,6.147647,0.000000,0.000000,30.000000
0.000000,none,-0.003020,-0.070417,-1.011995,1.006512,-0.899210,3.303399,0.000000,0.000000,30.000000
0.000000,none,-0.005572,-0.064845,-0.956273,1.857389,-0.779952,3.975284,0.000000,0.000000,30.000000
0.000000,none,-0.005448,-0.059397,-0.901792,1.816045,-0.795442,-0.516349,0.000000,0.000000,30.000000
0.000000,none,-0.004902,-0.054495,-0.852776,1.633872,-0.704810,3.021073,0.000000,0.000000,30.000000
0.000000,none,-0.009180,-0.045315,-0.760978,3.059907,-0.432659,9.071704,0.000000,0.000000,30.000000
0.000000,none,-0.009180,-0.045315,-0.619391,4.719569,-0.213090,7.318950,0.000000,0.000000,30.000000
0.000000,none,-0.009180,-0.045315,-0.397545,7.394869,0.347199,18.676313,0.000000,0.000000,30.000000
0.000000,none,-0.009180,-0.045315,-0.187966,6.985956,0.154686,-6.417088,0.000000,0.000000,30.000000
0.000000,none,-0.009180,-0.045315,-0.077097,3.695651,0.155496,0.026983,0.000000,0.000000,30.000000
0.000000,none,-0.009180,-0.045315,-0.029060,1.601243,-0.012411,-5.596910,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.044483,-0.514109,-0.141155,-4.291453,0.001542,-0.001542,30.000000
0.000000,none,0.000000,0.000000,-0.098286,-1.793444,-0.280773,-4.653936,0.005380,-0.006923,30.000000
0.000000,none,0.000000,0.000000,-0.204147,-3.528702,-0.570921,-9.671611,0.010586,-0.017509,30.000000
0.000000,none,0.000000,0.000000,-0.346892,-4.758154,-0.720750,-4.994281,0.014274,-0.031783,30.000000
0.000000,none,0.000000,0.000000,-0.535600,-6.290261,-1.140855,-14.003501,0.018871,-0.050654,30.000000
0.000000,none,0.000000,0.000000,-0.744744,-6.971467,-1.224636,-2.792704,0.020914,-0.071568,30.000000
0.000000,none,0.000000,0.000000,-0.926223,-6.049299,-1.387939,-5.443434,0.018148,-0.089716,30.000000
0.000000,none,0.000000,0.000000,-1.060595,-4.479070,-1.296074,3.062165,0.013437,-0.103154,30.000000
0.000000,none,0.000000,0.000000,-1.134384,-2.459628,-1.281765,0.476988,0.007379,-0.110532,30.000000
0.000000,none,0.000000,0.000000,-1.160192,-0.860266,-1.146723,4.501399,0.002581,-0.113113,30.000000
0.000000,none,0.000000,0.000000,-1.160014,0.005922,-1.172568,-0.861530,-0.000018,-0.113095,30.000000
0.000000,none,0.000000,0.000000,-1.137429,0.752839,-1.007698,5.495671,-0.002259,-0.110837,30.000000
0.000000,none,0.000000,0.000000,-1.059201,2.607604,-0.783051,7.488227,-0.007823,-0.103014,30.000000
0.000000,none,0.000000,0.000000,-0.937762,4.047971,-0.583830,6.640710,-0.012144,-0.090870,30.000000
0.000000,none,0.000000,0.000000,-0.742000,6.525393,-0.080227,16.786785,-0.019576,-0.071294,30.000000
0.000000,none,0.000000,0.000000,-0.488382,8.453930,0.165737,8.198794,-0.019576,-0.071294,30.000000
0.000000,none,0.000000,0.000000,-0.241038,8.244808,0.388186,7.414965,-0.019576,-0.071294,30.000000
0.000000,none,0.000000,0.000000,-0.030373,7.022165,0.433437,1.508370,-0.019576,-0.071294,30.000000
0.000000,none,0.000000,0.000000,0.094555,4.164260,0.278933,-5.150148,-0.019576,-0.071294,30.000000
0.000000,none,0.000000,0.000000,0.146947,1.746400,0.234406,-1.484238,-0.019576,-0.071294,30.000000
0.000000,none,-0.004308,0.004308,0.190026,1.435974,0.326085,3.055976,0.000000,0.000000,30.000000
0.000000,none,-0.003709,0.008017,0.227113,1.236219,0.283479,-1.420201,0.000000,0.000000,30.000000
0.000000,none,0.004813,0.003204,0.178983,-1.604333,-0.127105,-13.686118,0.000000,0.000000,30.000000
0.000000,none,0.014533,-0.011329,0.033654,-4.844299,-0.414297,-9.573096,0.000000,0.000000,30.000000
0.000000,none,0.026576,-0.037905,-0.232104,-8.858605,-1.163040,-24.958071,0.000000,0.000000,30.000000
0.000000,none,0.033917,-0.071822,-0.571276,-11.305737,-1.400138,-7.903270,0.000000,0.000000,30.000000
0.000000,none,0.029791,-0.101614,-0.869190,-9.930445,-1.586056,-6.197278,0.000000,0.000000,30.000000
0.000000,none,0.021049,-0.122663,-1.079683,-7.016452,-1.454969,4.369581,0.000000,0.000000,30.000000
0.000000,none,0.008533,-0.131196,-1.165011,-2.844258,-1.232455,7.417103,0.000000,0.000000,30.000000
0.000000,none,-0.000377,-0.130819,-1.161242,0.125619,-1.074252,5.273453,0.000000,0.000000,30.000000
0.000000,none,-0.003787,-0.127032,-1.123377,1.262191,-1.013908,2.011462,0.000000,0.000000,30.000000
0.000000,none,-0.005418,-0.121614,-1.069195,1.806070,-0.897546,3.878726,0.000000,0.000000,30.000000
0.000000,none,-0.007163,-0.114451,-0.997566,2.387625,-0.797575,3.332378,0.000000,0.000000,30.000000
0.000000,none,-0.006609,-0.107843,-0.931480,2.202872,-0.788589,0.299541,0.000000,0.000000,30.000000
0.000000,none,-0.006617,-0.101226,-0.865309,2.205701,-0.664877,4.123722,0.000000,0.000000,30.000000
0.000000,none,-0.006617,-0.101226,-0.805677,1.987734,-0.696713,-1.061195,0.000000,0.000000,30.000000
0.000000,none,-0.006617,-0.101226,-0.780295,0.846063,-0.757569,-2.028555,0.000000,0.000000,30.000000
0.000000,none,-0.006617,-0.101226,-0.801157,-0.695423,-0.932134,-5.818804,0.000000,0.000000,30.000000
0.000000,none,-0.006617,-0.101226,-0.812011,-0.361791,-0.737355,6.492635,0.000000,0.000000,30.000000
0.000000,none,-0.006617,-0.101226,-0.733323,2.622926,-0.399713,11.254708,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.506543,7.559359,0.336495,24.540287,-0.022678,0.022678,30.000000
0.000000,none,0.000000,0.000000,-0.221384,9.505283,0.415120,2.620832,-0.028516,0.051194,30.000000
0.000000,none,0.000000,0.000000,-0.019099,6.742824,0.393949,-0.705693,-0.020228,0.071422,30.000000
0.000000,none,0.000000,0.000000,0.077866,3.232193,0.167925,-7.534164,-0.009697,0.081119,30.000000
0.000000,none,0.000000,0.000000,-0.005516,-2.779421,-0.528205,-23.204317,0.008338,0.072781,30.000000
0.000000,none,0.000000,0.000000,-0.216156,-7.021333,-0.786373,-8.605618,0.021064,0.051717,30.000000
0.000000,none,0.000000,0.000000,-0.475856,-8.656655,-1.253092,-15.557289,0.025970,0.025747,30.000000
0.000000,none,0.000000,0.000000,-0.717291,-8.047833,-1.192744,2.011621,0.024144,0.001603,30.000000
0.000000,none,0.000000,0.000000,-0.854082,-4.559714,-1.088377,3.478897,0.013679,-0.012076,30.000000
0.000000,none,0.000000,0.000000,-0.894562,-1.349313,-0.870300,7.269221,0.004048,-0.016124,30.000000
0.000000,none,0.000000,0.000000,-0.864679,0.996103,-0.733897,4.546758,-0.002988,-0.013136,30.000000
0.000000,none,0.000000,0.000000,-0.800076,2.153413,-0.595673,4.607467,-0.006460,-0.006675,30.000000
0.000000,none,0.000000,0.000000,-0.733549,2.217567,-0.592782,0.096391,-0.006653,-0.000023,30.000000
0.000000,none,0.000000,0.000000,-0.682524,1.700847,-0.558551,1.141034,-0.005103,0.005080,30.000000
0.000000,none,0.000000,0.000000,-0.609181,2.444757,-0.352620,6.864359,-0.007334,0.012414,30.000000
0.000000,none,0.000000,0.000000,-0.523177,2.866807,-0.333509,0.637024,-0.007334,0.012414,30.000000
0.000000,none,0.000000,0.000000,-0.440666,2.750347,-0.202232,4.375897,-0.007334,0.012414,30.000000
0.000000,none,0.000000,0.000000,-0.331815,3.628377,-0.005477,6.558503,-0.007334,0.012414,30.000000
0.000000,none,0.000000,0.000000,-0.204528,4.242903,0.129561,4.501266,-0.007334,0.012414,30.000000
0.000000,none,0.000000,0.000000,-0.075161,4.312246,0.261972,4.413699,-0.007334,0.012414,30.000000
0.000000,none,-0.015418,0.015418,0.079016,5.139212,0.541827,9.328498,0.000000,0.000000,30.000000
0.000000,none,-0.014570,0.029988,0.224720,4.856823,0.517899,-0.797604,0.000000,0.000000,30.000000
0.000000,none,-0.004311,0.034299,0.267833,1.437092,0.198347,-10.651733,0.000000,0.000000,30.000000
0.000000,none,0.006397,0.027903,0.203867,-2.132214,-0.058535,-8.562729,0.000000,0.000000,30.000000
0.000000,none,0.018943,0.008960,0.014435,-6.314395,-0.706030,-21.583147,0.000000,0.000000,30.000000
0.000000,none,0.026801,-0.017841,-0.253571,-8.933527,-0.923655,-7.254183,0.000000,0.000000,30.000000
0.000000,none,0.027543,-0.045385,-0.529006,-9.181158,-1.288017,-12.145392,0.000000,0.000000,30.000000
0.000000,none,0.023407,-0.068791,-0.763071,-7.802170,-1.218510,2.316892,0.000000,0.000000,30.000000
0.000000,none,0.012220,-0.081011,-0.885273,-4.073412,-1.063886,5.154145,0.000000,0.000000,30.000000
0.000000,none,0.002996,-0.084007,-0.915233,-0.998655,-0.892071,5.727146,0.000000,0.000000,30.000000
0.000000,none,-0.001641,-0.082366,-0.898824,0.546946,-0.836857,1.840492,0.000000,0.000000,30.000000
0.000000,none,-0.003492,-0.078874,-0.863904,1.164029,-0.744690,3.072222,0.000000,0.000000,30.000000
0.000000,none,-0.003345,-0.075529,-0.830455,1.114939,-0.776128,-1.047949,0.000000,0.000000,30.000000
0.000000,none,-0.001881,-0.073648,-0.811646,0.626992,-0.768383,0.258170,0.000000,0.000000,30.000000
0.000000,none,-0.004419,-0.069229,-0.767455,1.473029,-0.581438,6.231523,0.000000,0.000000,30.000000
0.000000,none,-0.004419,-0.069229,-0.678243,2.973730,-0.401389,6.001635,0.000000,0.000000,30.000000
0.000000,none,-0.004419,-0.069229,-0.490049,6.273143,0.209539,20.364264,0.000000,0.000000,30.000000
0.000000,none,-0.004419,-0.069229,-0.278261,7.059597,0.121010,-2.950964,0.000000,0.000000,30.000000
0.000000,none,-0.004419,-0.069229,-0.096582,6.055945,0.446783,10.859095,0.000000,0.000000,30.000000
0.000000,none,-0.004419,-0.069229,0.081765,5.944928,0.463757,0.565803,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,0.212393,4.354241,0.508161,1.480121,-0.013063,0.013063,30.000000
0.000000,none,0.000000,0.000000,0.276134,2.124713,0.311089,-6.569051,-0.006374,0.019437,30.000000
0.000000,none,0.000000,0.000000,0.230540,-1.519808,-0.040980,-11.735636,0.004559,0.014877,30.000000
0.000000,none,0.000000,0.000000,0.098537,-4.400106,-0.314841,-9.128720,0.013200,0.001677,30.000000
0.000000,none,0.000000,0.000000,-0.131782,-7.677277,-0.913410,-19.952295,0.023032,-0.021355,30.000000
0.000000,none,0.000000,0.000000,-0.409826,-9.268143,-1.070832,-5.247386,0.027804,-0.049159,30.000000
0.000000,none,0.000000,0.000000,-0.664003,-8.472567,-1.321798,-8.365532,0.025418,-0.074577,30.000000
0.000000,none,0.000000,0.000000,-0.856668,-6.422180,-1.198523,4.109168,0.019267,-0.093843,30.000000
0.000000,none,0.000000,0.000000,-0.946987,-3.010616,-1.073756,4.158902,0.009032,-0.102875,30.000000
0.000000,none,0.000000,0.000000,-0.964975,-0.599613,-0.931545,4.740342,0.001799,-0.104674,30.000000
0.000000,none,0.000000,0.000000,-0.960347,0.154276,-0.969769,-1.274123,-0.000463,-0.104211,30.000000
0.000000,none,0.000000,0.000000,-0.945588,0.491985,-0.859592,3.672584,-0.001476,-0.102735,30.000000
0.000000,none,0.000000,0.000000,-0.906976,1.287048,-0.792642,2.231640,-0.003861,-0.098874,30.000000
0.000000,none,0.000000,0.000000,-0.846846,2.004352,-0.649197,4.781500,-0.006013,-0.092861,30.000000
0.000000,none,0.000000,0.000000,-0.707945,4.630004,-0.184915,15.476072,-0.013890,-0.078971,30.000000
0.000000,none,0.000000,0.000000,-0.489043,7.296757,0.123700,10.287168,-0.013890,-0.078971,30.000000
0.000000,none,0.000000,0.000000,-0.278335,7.023604,0.202180,2.615988,-0.013890,-0.078971,30.000000
0.000000,none,0.000000,0.000000,-0.102214,5.870702,0.331075,4.296521,-0.013890,-0.078971,30.000000
0.000000,none,0.000000,0.000000,0.025119,4.244418,0.252495,-2.619343,-0.013890,-0.078971,30.000000
0.000000,none,0.000000,0.000000,0.090568,2.181646,0.202777,-1.657264,-0.013890,-0.078971,30.000000
0.000000,none,-0.005261,0.005261,0.143181,1.753740,0.303951,3.372473,0.000000,0.000000,30.000000
0.000000,none,-0.003813,0.009074,0.181311,1.271028,0.218384,-2.852249,0.000000,0.000000,30.000000
0.000000,none,0.005748,0.003326,0.123828,-1.916106,-0.211495,-14.329274,0.000000,0.000000,30.000000
0.000000,none,0.015264,-0.011938,-0.028812,-5.088009,-0.485463,-9.132276,0.000000,0.000000,30.000000
0.000000,none,0.025484,-0.037422,-0.283651,-8.494616,-1.149230,-22.125566,0.000000,0.000000,30.000000
0.000000,none,0.031479,-0.068901,-0.598437,-10.492878,-1.366129,-7.229968,0.000000,0.000000,30.000000
0.000000,none,0.028064,-0.096964,-0.879076,-9.354649,-1.567486,-6.711916,0.000000,0.000000,30.000000
0.000000,none,0.020425,-0.117389,-1.083324,-6.808256,-1.454659,3.760918,0.000000,0.000000,30.000000
0.000000,none,0.008938,-0.126327,-1.172703,-2.979297,-1.265117,6.318048,0.000000,0.000000,30.000000
0.000000,none,0.000686,-0.127013,-1.179560,-0.228564,-1.122730,4.746258,0.000000,0.000000,30.000000
0.000000,none,-0.002772,-0.124241,-1.151840,0.923997,-1.064853,1.929235,0.000000,0.000000,30.000000
0.000000,none,-0.004819,-0.119422,-1.103652,1.606247,-0.940626,4.140872,0.000000,0.000000,30.000000
0.000000,none,-0.007113,-0.112309,-1.032521,2.371037,-0.826490,3.804539,0.000000,0.000000,30.000000
0.000000,none,-0.007007,-0.105302,-0.962453,2.335629,-0.804938,0.718425,0.000000,0.000000,30.000000
0.000000,none,-0.007568,-0.097734,-0.886769,2.522768,-0.651609,5.110959,0.000000,0.000000,30.000000
0.000000,none,-0.007568,-0.097734,-0.819196,2.252449,-0.703757,-1.738282,0.000000,0.000000,30.000000
0.000000,none,-0.007568,-0.097734,-0.779810,1.312862,-0.690901,0.428557,0.000000,0.000000,30.000000
0.000000,none,-0.007568,-0.097734,-0.750293,0.983916,-0.686056,0.161495,0.000000,0.000000,30.000000
0.000000,none,-0.007568,-0.097734,-0.660755,2.984587,-0.260431,14.187499,0.000000,0.000000,30.000000
0.000000,none,-0.007568,-0.097734,-0.523605,4.571671,-0.212330,1.603369,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.371995,5.053668,0.103356,10.522840,-0.015161,0.015161,30.000000
0.000000,none,0.000000,0.000000,-0.228823,4.772402,0.038673,-2.156090,-0.014317,0.029478,30.000000
0.000000,none,0.000000,0.000000,-0.177914,1.696960,-0.181271,-7.331455,-0.005091,0.034569,30.000000
