ideal_roll_vel,init_roll_pos,left_control_once_roll,left_control_total_roll,passfilter_pres_roll_pos,passfilter_pres_roll_vel,pres_roll_pos,pres_roll_vel,right_control_once_roll,right_control_total_roll,smaple_times_count
0.000000,none,0.000000,0.000000,-1.902369,-11.327197,-2.630941,-1.127156,-0.041235,-0.178607,30.000000
0.000000,none,0.000000,0.000000,-2.107155,-6.826183,-2.441125,6.327224,-0.025243,-0.203851,30.000000
0.000000,none,0.000000,0.000000,-2.181117,-2.465412,-2.230914,7.007011,-0.024998,-0.228849,30.000000
0.000000,none,0.000000,0.000000,-2.076349,3.492273,-1.482975,24.931299,-0.024752,-0.253600,30.000000
0.000000,none,0.000000,0.000000,-1.817536,8.627119,-1.068067,13.830276,-0.058314,-0.311915,30.000000
0.000000,none,0.000000,0.000000,-1.335882,16.055113,0.413698,49.392170,-0.092030,-0.403945,30.000000
0.000000,none,0.000000,0.000000,-0.667435,22.281578,1.051217,21.250641,-0.120564,-0.524509,30.000000
0.000000,none,0.000000,0.000000,0.024465,23.063339,1.895735,28.150587,-0.124624,-0.649132,30.000000
0.000000,none,0.000000,0.000000,0.603878,19.313761,1.738894,-5.228039,-0.124624,-0.649132,30.000000
0.000000,none,0.000000,0.000000,0.794199,6.344021,0.646666,-36.407581,-0.124624,-0.649132,30.000000
0.000000,none,0.000000,0.000000,0.650003,-4.806548,0.049377,-19.909655,-0.124624,-0.649132,30.000000
0.000000,none,0.000000,0.000000,0.317657,-11.078201,-0.806092,-28.515615,-0.124624,-0.649132,30.000000
0.000000,none,0.000000,0.000000,-0.059406,-12.568735,-0.892043,-2.865026,-0.124624,-0.649132,30.000000
0.000000,none,-0.027435,-0.027435,-0.253875,-6.482328,-0.430246,15.393216,0.000000,0.000000,30.000000
0.000000,none,-0.027202,-0.054636,-0.254425,-0.018327,-0.080909,11.644571,0.000000,0.000000,30.000000
0.000000,none,-0.083988,-0.138625,-0.071778,6.088226,0.702367,26.109196,0.000000,0.000000,30.000000
0.000000,none,-0.063947,-0.202572,0.216874,9.621759,0.940404,7.934572,0.000000,0.000000,30.000000
0.000000,none,-0.065276,-0.267848,0.513926,9.901735,1.331653,13.041634,0.000000,0.000000,30.000000
0.000000,none,-0.060224,-0.328072,0.777117,8.773035,1.324961,-0.223068,0.000000,0.000000,30.000000
0.000000,none,-0.079753,-0.407825,0.929280,5.072095,1.170939,-5.134082,0.000000,0.000000,30.000000
0.000000,none,-0.079935,-0.487761,0.974953,1.522427,0.970274,-6.688828,0.000000,0.000000,30.000000
0.000000,none,-0.080118,-0.567879,0.863326,-3.720885,0.288837,-22.714556,0.000000,0.000000,30.000000
0.000000,none,-0.022571,-0.590449,0.633677,-7.654973,0.016637,-9.073345,0.000000,0.000000,30.000000
0.000000,none,-0.051015,-0.641464,0.353972,-9.323513,-0.480235,-16.562408,0.000000,0.000000,30.000000
0.000000,none,-0.051675,-0.693139,0.078949,-9.167419,-0.513796,-1.118686,0.000000,0.000000,30.000000
0.000000,none,-0.024787,-0.717926,-0.133625,-7.085804,-0.643820,-4.334130,0.000000,0.000000,30.000000
0.000000,none,-0.024532,-0.742458,-0.251342,-3.923912,-0.351924,9.729853,0.000000,0.000000,30.000000
0.000000,none,-0.024277,-0.766735,-0.203283,1.601977,0.146654,16.619274,0.000000,0.000000,30.000000
0.000000,none,-0.024277,-0.766735,-0.024922,5.945366,0.550567,13.463763,0.000000,0.000000,30.000000
0.000000,none,-0.024277,-0.766735,0.210906,7.860911,0.859008,10.281358,0.000000,0.000000,30.000000
0.000000,none,-0.024277,-0.766735,0.445651,7.824857,1.015529,5.217391,0.000000,0.000000,30.000000
0.000000,none,-0.024277,-0.766735,0.613758,5.603568,0.916107,-3.314082,0.000000,0.000000,30.000000
0.000000,none,-0.024277,-0.766735,0.674964,2.040200,0.690187,-7.530662,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,0.484336,-6.354269,-0.519956,-40.338112,-0.027340,-0.027340,30.000000
0.000000,none,0.000000,0.000000,0.102153,-12.739458,-0.876513,-11.885221,-0.034436,-0.061776,30.000000
0.000000,none,0.000000,0.000000,-0.305190,-13.578075,-1.440020,-18.783556,-0.030462,-0.092238,30.000000
0.000000,none,0.000000,0.000000,-0.694437,-12.974899,-1.579217,-4.639920,-0.032997,-0.125235,30.000000
0.000000,none,0.000000,0.000000,-1.012535,-10.603278,-1.778212,-6.633174,-0.043575,-0.168810,30.000000
0.000000,none,0.000000,0.000000,-1.248301,-7.858876,-1.705904,2.410293,-0.019642,-0.188452,30.000000
0.000000,none,0.000000,0.000000,-1.359706,-3.713486,-1.480134,7.525659,-0.019359,-0.207812,30.000000
0.000000,none,0.000000,0.000000,-1.357717,0.066293,-1.226978,8.438519,-0.019076,-0.226888,30.000000
0.000000,none,0.000000,0.000000,-1.191574,5.538116,-0.460285,25.556450,-0.079562,-0.306450,30.000000
0.000000,none,0.000000,0.000000,-0.860063,11.050364,0.128686,19.632368,-0.068477,-0.374927,30.000000
0.000000,none,0.000000,0.000000,-0.317983,18.069317,1.505843,45.905239,-0.100425,-0.475352,30.000000
0.000000,none,0.000000,0.000000,0.317404,21.179564,1.790282,9.481276,-0.114896,-0.590248,30.000000
0.000000,none,0.000000,0.000000,0.937523,20.670639,2.682137,29.728500,-0.113062,-0.703309,30.000000
0.000000,none,0.000000,0.000000,1.504968,18.914846,2.704552,0.747180,-0.105553,-0.808863,30.000000
0.000000,none,0.000000,0.000000,1.817177,10.406960,2.237499,-15.568439,-0.067355,-0.876217,30.000000
0.000000,none,0.000000,0.000000,1.871170,1.799749,1.730999,-16.883318,-0.067355,-0.876217,30.000000
0.000000,none,0.000000,0.000000,1.480401,-13.025624,-0.406921,-71.264023,-0.067355,-0.876217,30.000000
0.000000,none,0.000000,0.000000,0.760987,-23.980476,-1.084364,-22.581425,-0.067355,-0.876217,30.000000
0.000000,none,0.000000,0.000000,-0.034925,-26.530409,-2.319162,-41.159943,-0.067355,-0.876217,30.000000
0.000000,none,0.000000,0.000000,-0.801591,-25.555502,-2.495197,-5.867823,-0.067355,-0.876217,30.000000
0.000000,none,-0.022687,-0.022687,-1.265377,-15.459563,-1.978135,17.235397,0.000000,0.000000,30.000000
0.000000,none,-0.022418,-0.045105,-1.405298,-4.664033,-1.418529,18.653543,0.000000,0.000000,30.000000
0.000000,none,-0.022150,-0.067254,-1.281670,4.120955,-0.627000,26.384281,0.000000,0.000000,30.000000
0.000000,none,-0.066416,-0.133671,-0.970912,10.358608,-0.013219,20.459377,0.000000,0.000000,30.000000
0.000000,none,-0.094181,-0.227852,-0.477082,16.460976,1.127453,38.022404,0.000000,0.000000,30.000000
0.000000,none,-0.105233,-0.333085,0.087823,18.830177,1.414297,9.561447,0.000000,0.000000,30.000000
0.000000,none,-0.097006,-0.430091,0.595740,16.930584,1.904598,16.343380,0.000000,0.000000,30.000000
0.000000,none,-0.086583,-0.516674,1.032595,14.561824,1.990362,2.858814,0.000000,0.000000,30.000000
0.000000,none,-0.066413,-0.583087,1.334488,10.063115,1.943102,-1.575347,0.000000,0.000000,30.000000
0.000000,none,-0.083055,-0.666142,1.505957,5.715611,1.787015,-5.202901,0.000000,0.000000,30.000000
0.000000,none,-0.083261,-0.749403,1.473140,-1.093901,1.021819,-25.506516,0.000000,0.000000,30.000000
0.000000,none,-0.028710,-0.778113,1.282465,-6.355834,0.744476,-9.244774,0.000000,0.000000,30.000000
0.000000,none,-0.041892,-0.820005,0.940482,-11.399433,-0.295902,-34.679256,0.000000,0.000000,30.000000
0.000000,none,-0.028355,-0.848360,0.509779,-14.356750,-0.488533,-6.421040,0.000000,0.000000,30.000000
0.000000,none,-0.037706,-0.886066,0.142435,-12.244797,-0.765215,-9.222724,0.000000,0.000000,30.000000
0.000000,none,-0.037706,-0.886066,-0.132439,-9.162473,-0.650974,3.808026,0.000000,0.000000,30.000000
0.000000,none,-0.037706,-0.886066,-0.253258,-4.027316,-0.361597,9.645902,0.000000,0.000000,30.000000
0.000000,none,-0.037706,-0.886066,-0.144491,3.625579,0.528185,29.659395,0.000000,0.000000,30.000000
0.000000,none,-0.037706,-0.886066,0.162277,10.225605,1.081267,18.436056,0.000000,0.000000,30.000000
0.000000,none,-0.037706,-0.886066,0.473562,10.376157,1.169674,2.946905,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,0.645473,5.730376,0.841325,-10.944955,-0.082801,-0.082801,30.000000
0.000000,none,0.000000,0.000000,0.691357,1.529455,0.733576,-3.591663,-0.083007,-0.165808,30.000000
0.000000,none,0.000000,0.000000,0.543522,-4.927809,-0.265731,-33.310211,-0.083213,-0.249021,30.000000
0.000000,none,0.000000,0.000000,0.246723,-9.893312,-0.483965,-7.274464,-0.048838,-0.297859,30.000000
0.000000,none,0.000000,0.000000,-0.047863,-9.819544,-0.845636,-12.055705,-0.049105,-0.346964,30.000000
0.000000,none,0.000000,0.000000,-0.292673,-8.160315,-0.765095,2.684705,-0.056566,-0.403530,30.000000
0.000000,none,0.000000,0.000000,-0.416338,-4.122164,-0.585553,5.984717,-0.056560,-0.460090,30.000000
0.000000,none,0.000000,0.000000,-0.425977,-0.321312,-0.306778,9.292508,-0.056554,-0.516644,30.000000
0.000000,none,0.000000,0.000000,-0.245744,6.007777,0.570195,29.232447,-0.084527,-0.601171,30.000000
0.000000,none,0.000000,0.000000,0.103906,11.654982,1.102122,17.730885,-0.074071,-0.675242,30.000000
0.000000,none,0.000000,0.000000,0.553692,14.992880,1.889194,26.235743,-0.089343,-0.764585,30.000000
0.000000,none,0.000000,0.000000,0.998370,14.822577,1.970080,2.696192,-0.088822,-0.853407,30.000000
0.000000,none,0.000000,0.000000,1.388882,13.017081,2.443352,15.775732,-0.080878,-0.934285,30.000000
0.000000,none,0.000000,0.000000,1.698700,10.327263,2.251729,-6.387440,-0.068858,-1.003143,30.000000
0.000000,none,0.000000,0.000000,1.759948,2.041612,1.524717,-24.233738,-0.068942,-1.072085,30.000000
0.000000,none,0.000000,0.000000,1.575009,-6.164637,0.850694,-22.467409,-0.068942,-1.072085,30.000000
0.000000,none,0.000000,0.000000,1.040342,-17.822247,-1.009457,-62.005051,-0.068942,-1.072085,30.000000
0.000000,none,0.000000,0.000000,0.317618,-24.090803,-1.382433,-12.432531,-0.068942,-1.072085,30.000000
0.000000,none,0.000000,0.000000,-0.315161,-21.092609,-1.898280,-17.194891,-0.068942,-1.072085,30.000000
0.000000,none,0.000000,0.000000,-0.784780,-15.653975,-1.638284,8.666535,-0.068942,-1.072085,30.000000
0.000000,none,-0.031375,-0.031375,-0.963974,-5.973139,-1.040225,19.935293,0.000000,0.000000,30.000000
0.000000,none,-0.031160,-0.062535,-0.906594,1.912669,-0.532633,16.919729,0.000000,0.000000,30.000000
0.000000,none,-0.077021,-0.139556,-0.541051,12.184778,0.981605,50.474586,0.000000,0.000000,30.000000
0.000000,none,-0.108768,-0.248324,0.033464,19.150490,1.491676,17.002369,0.000000,0.000000,30.000000
0.000000,none,-0.121338,-0.369662,0.688458,21.833149,2.628687,37.900368,0.000000,0.000000,30.000000
0.000000,none,-0.124793,-0.494455,1.363010,22.485067,2.922700,9.800458,0.000000,0.000000,30.000000
0.000000,none,-0.113858,-0.608313,1.961789,19.959276,3.508869,19.538952,0.000000,0.000000,30.000000
0.000000,none,-0.104594,-0.712906,2.496449,17.822033,3.723470,7.153384,0.000000,0.000000,30.000000
0.000000,none,-0.089279,-0.802186,2.927487,14.367926,3.936922,7.115038,0.000000,0.000000,30.000000
0.000000,none,-0.073914,-0.876100,3.255386,10.929971,3.947275,0.345111,0.000000,0.000000,30.000000
0.000000,none,-0.085524,-0.961624,3.419371,5.466167,3.578339,-12.297861,0.000000,0.000000,30.000000
0.000000,none,-0.085721,-1.047344,3.461792,1.414004,3.522941,-1.846592,0.000000,0.000000,30.000000
0.000000,none,-0.085917,-1.133262,3.394268,-2.250794,2.982791,-18.005005,0.000000,0.000000,30.000000
0.000000,none,-0.033762,-1.167024,3.212009,-6.075284,2.677857,-10.164459,0.000000,0.000000,30.000000
0.000000,none,-0.052268,-1.219292,2.913589,-9.947336,1.899407,-25.948345,0.000000,0.000000,30.000000
0.000000,none,-0.052268,-1.219292,2.481611,-14.399282,1.254489,-21.497265,0.000000,0.000000,30.000000
0.000000,none,-0.052268,-1.219292,1.856262,-20.844955,-0.161224,-47.190445,0.000000,0.000000,30.000000
0.000000,none,-0.052268,-1.219292,1.235731,-20.684351,0.033605,6.494304,0.000000,0.000000,30.000000
0.000000,none,-0.052268,-1.219292,0.769962,-15.525650,-0.444550,-15.938498,0.000000,0.000000,30.000000
0.000000,none,-0.052268,-1.219292,0.376644,-13.110596,-0.449570,-0.167322,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,0.093612,-9.434394,-0.548683,-3.303766,-0.054524,-0.054524,30.000000
0.000000,none,0.000000,0.000000,-0.068070,-5.389396,-0.264661,9.467401,-0.036533,-0.091057,30.000000
0.000000,none,0.000000,0.000000,-0.020400,1.588996,0.423526,22.939564,-0.036339,-0.127396,30.000000
0.000000,none,0.000000,0.000000,0.226467,8.228876,1.063407,21.329350,-0.061629,-0.189025,30.000000
0.000000,none,0.000000,0.000000,0.632607,13.538000,1.902926,27.983980,-0.085720,-0.274745,30.000000
0.000000,none,0.000000,0.000000,1.105079,15.749094,2.286190,12.775465,-0.095949,-0.370694,30.000000
0.000000,none,0.000000,0.000000,1.541829,14.558321,2.626801,11.353715,-0.090826,-0.461520,30.000000
0.000000,none,0.000000,0.000000,1.910447,12.287266,2.738059,3.708585,-0.080761,-0.542281,30.000000
0.000000,none,0.000000,0.000000,2.219712,10.308825,2.996732,8.622432,-0.071941,-0.614222,30.000000
0.000000,none,0.000000,0.000000,2.491168,9.048544,3.122613,4.196032,-0.066307,-0.680529,30.000000
0.000000,none,0.000000,0.000000,2.723336,7.738945,3.296513,5.796655,-0.096693,-0.777222,30.000000
0.000000,none,0.000000,0.000000,2.898576,5.841303,3.234644,-2.062281,-0.088364,-0.865586,30.000000
0.000000,none,0.000000,0.000000,3.016708,3.937752,3.293588,1.964792,-0.088574,-0.954160,30.000000
0.000000,none,0.000000,0.000000,3.040040,0.777723,2.884235,-13.645108,-0.088784,-1.042944,30.000000
0.000000,none,0.000000,0.000000,2.796229,-8.127015,1.687042,-39.906429,-0.061922,-1.104866,30.000000
0.000000,none,0.000000,0.000000,2.302604,-16.454180,0.850632,-27.880320,-0.061922,-1.104866,30.000000
0.000000,none,0.000000,0.000000,1.456138,-28.215534,-1.483767,-77.813309,-0.061922,-1.104866,30.000000
0.000000,none,0.000000,0.000000,0.397951,-35.272896,-2.152539,-22.292408,-0.061922,-1.104866,30.000000
0.000000,none,0.000000,0.000000,-0.586468,-32.813984,-3.143638,-33.036613,-0.061922,-1.104866,30.000000
0.000000,none,0.000000,0.000000,-1.401834,-27.178867,-3.075197,2.281372,-0.061922,-1.104866,30.000000
0.000000,none,-0.029701,-0.029701,-1.858718,-15.229457,-2.555906,17.309673,0.000000,0.000000,30.000000
0.000000,none,-0.029441,-0.059142,-1.973379,-3.822042,-1.871122,22.826132,0.000000,0.000000,30.000000
0.000000,none,-0.084750,-0.143892,-1.822739,5.021348,-1.143409,24.257103,0.000000,0.000000,30.000000
0.000000,none,-0.076430,-0.220322,-1.488322,11.147218,-0.432542,23.695576,0.000000,0.000000,30.000000
0.000000,none,-0.115906,-0.336228,-0.893573,19.824982,1.136497,52.301292,0.000000,0.000000,30.000000
0.000000,none,-0.132804,-0.469032,-0.189876,23.456573,1.431184,9.822897,0.000000,0.000000,30.000000
0.000000,none,-0.123955,-0.592987,0.451615,21.383011,2.158928,24.258148,0.000000,0.000000,30.000000
0.000000,none,-0.113852,-0.706838,1.023098,19.049454,2.280932,4.066785,0.000000,0.000000,30.000000
0.000000,none,-0.092133,-0.798972,1.448312,14.173794,2.396708,3.859202,0.000000,0.000000,30.000000
0.000000,none,-0.072438,-0.871410,1.741794,9.782727,2.316138,-2.685650,0.000000,0.000000,30.000000
0.000000,none,-0.072502,-0.943912,1.841884,3.336331,1.786867,-17.642370,0.000000,0.000000,30.000000
0.000000,none,-0.072566,-1.016478,1.802397,-1.316234,1.652547,-4.477354,0.000000,0.000000,30.000000
0.000000,none,-0.036449,-1.052927,1.616585,-6.193743,0.802359,-28.339600,0.000000,0.000000,30.000000
0.000000,none,-0.049486,-1.102413,1.278470,-11.270474,0.338400,-15.465284,0.000000,0.000000,30.000000
0.000000,none,-0.036356,-1.138769,0.854298,-14.139078,-0.406443,-24.828094,0.000000,0.000000,30.000000
0.000000,none,-0.036356,-1.138769,0.412847,-14.715019,-0.616874,-7.014363,0.000000,0.000000,30.000000
0.000000,none,-0.036356,-1.138769,0.090845,-10.733426,-0.550144,2.224334,0.000000,0.000000,30.000000
0.000000,none,-0.036356,-1.138769,0.021680,-2.305485,0.303809,28.465076,0.000000,0.000000,30.000000
0.000000,none,-0.036356,-1.138769,0.244541,7.428706,1.118729,27.164001,0.000000,0.000000,30.000000
0.000000,none,-0.036356,-1.138769,0.513119,8.952602,1.032451,-2.875908,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,0.620304,3.572824,0.657103,-12.511605,-0.036135,-0.036135,30.000000
0.000000,none,0.000000,0.000000,0.570800,-1.650134,0.277153,-12.665011,-0.035914,-0.072050,30.000000
0.000000,none,0.000000,0.000000,0.335971,-7.827637,-0.588790,-28.864756,-0.028034,-0.100084,30.000000
0.000000,none,0.000000,0.000000,0.003940,-11.067699,-0.794041,-6.841697,-0.049343,-0.149427,30.000000
0.000000,none,0.000000,0.000000,-0.304483,-10.280762,-1.106755,-10.423807,-0.052802,-0.202229,30.000000
0.000000,none,0.000000,0.000000,-0.548683,-8.139988,-1.013443,3.110401,-0.062431,-0.264660,30.000000
0.000000,none,0.000000,0.000000,-0.640777,-3.069817,-0.653853,11.986335,-0.062426,-0.327086,30.000000
0.000000,none,0.000000,0.000000,-0.597114,1.455429,-0.357498,9.878508,-0.062421,-0.389507,30.000000
0.000000,none,0.000000,0.000000,-0.381602,7.183733,0.496962,28.481976,-0.095636,-0.485143,30.000000
0.000000,none,0.000000,0.000000,-0.016034,12.185600,1.002150,16.839600,-0.082295,-0.567438,30.000000
0.000000,none,0.000000,0.000000,0.433248,14.976081,1.746167,24.800571,-0.095104,-0.662542,30.000000
0.000000,none,0.000000,0.000000,0.877966,14.823919,1.872468,4.210031,-0.094664,-0.757206,30.000000
0.000000,none,0.000000,0.000000,1.274813,13.228252,2.339361,15.563114,-0.087672,-0.844878,30.000000
0.000000,none,0.000000,0.000000,1.590431,10.520594,2.163475,-5.862880,-0.075578,-0.920457,30.000000
0.000000,none,0.000000,0.000000,1.660362,2.331016,1.450162,-23.777088,-0.075669,-0.996126,30.000000
0.000000,none,0.000000,0.000000,1.504129,-5.207751,0.903726,-18.214540,-0.075669,-0.996126,30.000000
0.000000,none,0.000000,0.000000,1.009552,-16.485893,-0.956148,-61.995792,-0.075669,-0.996126,30.000000
0.000000,none,0.000000,0.000000,0.314485,-23.168903,-1.326165,-12.333920,-0.075669,-0.996126,30.000000
0.000000,none,0.000000,0.000000,-0.283897,-19.946064,-1.747950,-14.059476,-0.075669,-0.996126,30.000000
0.000000,none,0.000000,0.000000,-0.730818,-14.897383,-1.585620,5.411005,-0.075669,-0.996126,30.000000
0.000000,none,-0.041015,-0.041015,-0.884995,-5.139245,-0.830148,25.182394,0.000000,0.000000,30.000000
0.000000,none,-0.040830,-0.081845,-0.777017,3.599293,-0.271621,18.617544,0.000000,0.000000,30.000000
0.000000,none,-0.091761,-0.173606,-0.353126,14.129699,1.340834,53.748497,0.000000,0.000000,30.000000
0.000000,none,-0.121647,-0.295252,0.266964,20.669655,1.790339,14.983511,0.000000,0.000000,30.000000
0.000000,none,-0.129010,-0.424263,0.932738,22.192472,2.863735,35.779884,0.000000,0.000000,30.000000
0.000000,none,-0.130312,-0.554574,1.603739,22.366692,3.154236,9.683347,0.000000,0.000000,30.000000
0.000000,none,-0.119471,-0.674045,2.199621,19.862732,3.740868,19.554417,0.000000,0.000000,30.000000
0.000000,none,-0.109768,-0.783813,2.728506,17.629505,3.931394,6.350843,0.000000,0.000000,30.000000
0.000000,none,-0.093993,-0.877806,3.150770,14.075466,4.138816,6.914091,0.000000,0.000000,30.000000
0.000000,none,-0.078968,-0.956774,3.472211,10.714687,4.151978,0.438738,0.000000,0.000000,30.000000
0.000000,none,-0.090874,-1.047648,3.631750,5.317977,3.779773,-12.406850,0.000000,0.000000,30.000000
0.000000,none,-0.091065,-1.138713,3.673116,1.378853,3.739740,-1.334445,0.000000,0.000000,30.000000
0.000000,none,-0.091257,-1.229970,3.604308,-2.293588,3.180697,-18.634748,0.000000,0.000000,30.000000
0.000000,none,-0.040785,-1.270754,3.428770,-5.851273,2.941622,-7.969181,0.000000,0.000000,30.000000
0.000000,none,-0.060462,-1.331217,3.144770,-9.466667,2.158403,-26.107279,0.000000,0.000000,30.000000
0.000000,none,-0.060462,-1.331217,2.722797,-14.065750,1.519777,-21.287548,0.000000,0.000000,30.000000
0.000000,none,-0.060462,-1.331217,2.092765,-21.001051,0.026882,-49.763165,0.000000,0.000000,30.000000
0.000000,none,-0.060462,-1.331217,1.419506,-22.441963,-0.007803,-1.156156,0.000000,0.000000,30.000000
0.000000,none,-0.060462,-1.331217,0.826135,-19.779058,-0.825258,-27.248510,0.000000,0.000000,30.000000
0.000000,none,-0.060462,-1.331217,0.274782,-18.378433,-0.934516,-3.641951,0.000000,0.000000,30.000000
0.000000,none,0.000000,0.000000,-0.055006,-10.992937,-0.556813,12.590132,-0.053486,-0.053486,30.000000
0.000000,none,0.000000,0.000000,-0.163207,-3.606703,-0.222803,11.133650,-0.053379,-0.106865,30.000000
0.000000,none,0.000000,0.000000,-0.038462,4.158170,0.668373,29.705854,-0.053271,-0.160136,30.000000
