Accel_ax,Accel_ay,Accel_az
0.147045,-9.910416,3.622227
-1.264423,-0.369021,7.639457
-2.241941,-11.273298,13.111918
-2.010500,7.920897,16.653608
-1.308131,-8.509739,1.474012
-3.488365,6.183346,15.911625
-0.784918,-3.914282,6.389781
-0.615772,-0.137861,5.828418
-5.855556,-3.763557,10.263967
7.160243,-2.554168,22.312601
-5.313656,-2.013320,6.173951
5.984814,-4.065745,18.723183
-0.317806,-0.392500,5.633642
1.174193,-3.454575,13.150683
0.449948,-1.574296,8.848132
4.309559,-0.831061,7.104576
-0.875427,-3.134160,13.699820
-0.503763,-2.059538,1.735545
1.039387,1.830376,12.625297
2.404678,1.550968,3.397425
-0.321905,6.140200,7.363254
1.884685,-1.737799,9.831609
-1.444287,10.562107,18.186337
-0.396106,-8.165429,5.255212
-1.175377,6.340323,2.155180
-1.298046,-7.489890,15.489308
-0.754126,1.335771,10.124018
-0.295297,5.522595,7.974397
-5.158615,4.684045,9.395873
8.977964,0.509806,18.486652
-6.529256,3.353654,6.241744
5.413356,1.336057,17.980644
-0.804356,2.110061,4.928939
2.249926,1.297851,11.531590
0.153788,-0.294524,9.238832
4.783024,-1.468387,8.077138
0.770167,0.026915,12.987329
0.349673,-4.430872,1.501221
1.874341,-1.755687,11.203039
-0.016261,-3.624058,8.554031
-0.459341,-8.028548,2.218181
-2.902615,3.885237,8.965635
-1.892943,-14.348342,3.071817
-1.915290,7.646404,14.801680
-1.633681,-9.851895,0.668243
-2.139365,11.645896,20.407312
-0.596834,-4.779833,5.996562
-1.385268,-0.232355,8.458510
-6.303134,-2.573787,8.797856
8.161112,0.165721,16.275259
-4.468108,-2.010149,4.920795
5.282660,-3.249517,20.308050
-0.089430,-1.659176,6.233867
0.937925,-3.182163,12.778455
0.177918,-1.643934,9.003303
2.621492,-0.616122,7.701530
1.062275,-4.005449,12.294727
-0.488322,-2.498969,5.487887
1.910325,2.347728,8.776353
-0.731618,-3.634050,4.892394
-0.391096,6.352987,4.088634
-1.837829,-7.082129,7.955662
3.393653,9.450372,11.438827
-3.796819,-11.169031,4.565248
1.041750,10.120111,13.510698
-1.070699,-3.832561,1.586690
-1.731064,7.326909,14.583851
-2.773872,-0.354038,9.712834
-7.276255,6.615409,7.185854
7.872508,1.109541,19.526411
-6.980534,1.043257,5.983835
6.610873,-0.124096,18.990564
-2.103229,0.921191,7.767926
3.626458,-1.002275,11.354088
0.335799,-0.141566,8.841549
5.513858,-1.010447,7.658889
-0.257112,0.068264,13.425658
-1.185849,-4.258798,2.792107
0.182510,-0.421465,9.044351
-1.239025,-3.632122,9.100179
-0.129555,-6.677353,3.174009
-2.108551,4.718374,16.762861
-2.306833,-12.911093,4.358531
-1.670708,8.596785,15.967702
-1.326498,-10.552585,1.490420
-2.824166,5.858076,16.365461
-1.048069,-5.210819,4.591180
0.106603,-1.697407,3.960951
-6.563187,-3.383204,9.324770
7.089715,-3.879665,18.837549
-4.085747,1.059649,4.747044
6.527896,-4.402642,20.102072
0.046074,0.712093,5.285032
1.051755,-3.166872,13.438937
0.557724,-1.490003,8.400613
3.603556,-0.706710,7.810384
-1.099342,-3.777259,12.916183
0.283042,-2.698526,3.347171
2.531641,4.920144,10.983419
1.826109,-1.338012,1.914696
-1.097883,6.171230,10.435164
1.365802,-1.377039,7.049785
-0.394705,9.407028,14.945674
-0.161594,-9.068526,6.821309
0.647352,8.886649,4.721741
-1.809432,-5.115930,15.201900
-1.458047,4.284397,10.687267
-0.265172,-1.318197,9.694203
-4.275786,5.522482,8.821915
6.416215,0.909823,18.158712
-5.385721,3.380250,5.913251
6.018754,1.233326,18.216257
-0.483081,2.687758,5.796707
1.578299,1.426926,12.186565
0.100700,-0.419668,8.952226
2.511779,-1.645598,8.421067
0.226770,0.232673,13.102981
0.172327,-4.736134,1.480232
2.533757,-1.450122,11.057347
0.291226,-3.122033,7.269094
-0.098252,-8.166554,2.307527
0.435173,5.982785,12.456845
-2.479802,-14.073395,5.255568
-2.227648,6.419018,14.238113
-1.347236,-10.086179,0.566723
-2.379944,7.382913,17.815466
-0.302143,-4.085763,6.579744
-1.184480,-3.479281,8.081709
-7.018401,-3.246083,8.837700
7.352185,-0.873602,18.512449
-5.505147,-2.680205,5.736574
5.093488,-2.787066,20.176342
-0.249284,-1.573347,6.014418
1.097210,-3.070044,12.770803
0.310394,-1.376845,8.929962
4.332037,-0.861489,6.995738
0.180523,-3.761044,12.711785
0.635290,-2.833373,3.584019
2.380150,2.772112,8.045897
-0.558045,-3.473347,3.452093
-0.324827,5.543182,4.136709
-1.927424,-6.783978,10.403510
2.955673,6.903290,8.035606
-0.494858,-7.167138,5.771874
1.362335,10.887445,12.976892
0.955720,-7.556220,5.045809
-1.966924,7.480600,15.731149
-1.191517,-1.048693,9.850473
-7.111666,6.093476,7.287369
8.426688,0.099933,17.859451
-6.686161,2.541059,6.443377
6.765060,-0.476882,17.707819
-2.139606,1.218466,7.936592
3.629899,-0.992087,10.818927
0.045097,-0.207564,9.455188
3.152005,-1.519854,8.326399
0.442355,0.094634,13.642426
-0.206518,-4.202642,1.948684
0.209645,-2.383945,5.835671
-2.358564,-3.616584,13.504834
-0.185750,-4.301068,3.023494
1.888777,2.462689,13.332617
-2.450499,-12.850723,6.266328
-1.384422,9.890436,16.380274
-1.033460,-10.253888,1.369428
-3.137446,7.024946,17.294548
-0.834762,-4.443348,6.154003
0.315963,-0.355798,4.276227
-2.426420,-2.391700,11.138899
9.246732,-2.713694,23.159271
-6.743173,0.880659,5.096201
3.784365,-4.861192,20.892109
-0.242533,1.550792,4.510840
1.596000,-2.794773,12.640846
0.392959,-1.659954,8.883582
3.068949,-0.585907,8.275908
-0.075217,-3.820960,12.191180
0.464373,-2.808053,3.588639
2.407351,2.564659,8.022579
-0.657336,-3.915066,4.801112
-0.359749,5.926379,4.387886
-2.091358,-6.003146,11.570834
1.873962,5.761875,10.193474
-2.105071,-4.856197,7.703977
1.443552,7.151004,16.191753
-0.506437,-4.467486,1.658758
-1.820736,7.207868,15.343198
-2.500989,-0.963544,10.239408
-6.453525,4.901547,9.058721
7.809622,0.750871,18.196951
-6.709372,0.310084,6.555099
7.286808,0.538253,19.044645
-3.477065,0.634499,7.652910
3.031857,-1.185064,10.831543
0.306456,0.043723,9.080553
4.513020,-1.361519,8.225023
0.109446,0.018301,13.233659
-0.690984,-3.950062,2.074175
-1.021302,-1.122646,7.111152
-2.201334,-3.180187,10.837134
-0.070644,-7.378598,3.634276
2.446229,4.267778,13.292661
-2.628409,-13.614782,4.857175
-0.730480,9.658859,16.512428
-1.364436,-10.001678,1.140811
-3.057676,6.948936,16.347801
-0.797635,-4.490242,5.343374
0.729232,0.785654,4.143486
-5.032237,-0.948570,6.663105
6.966378,-3.872133,22.649019
-3.486152,1.314425,5.984334
5.882495,-5.519369,18.890707
0.152597,0.291818,5.500542
1.780309,-2.593725,12.475770
0.537656,-1.354710,8.794333
2.969301,-0.589469,7.909991
0.284154,-3.772823,11.889044
-0.629638,-2.689403,5.620179
2.135504,4.170716,12.591262
2.293515,0.060737,2.767914
-1.423293,5.032175,9.819757
1.754249,-1.158138,7.435655
0.018556,10.256576,12.860847
1.835813,-13.012624,10.342456
0.722426,6.996666,8.431443
-3.411921,-5.680840,14.688621
-1.937922,2.074365,10.566859
-2.398547,0.729150,10.123990
-4.960235,4.813951,8.929294
7.469330,0.709219,16.789074
-5.954230,3.730331,6.657414
5.744684,1.644264,20.836334
0.087651,2.613424,6.614929
1.281566,1.712268,13.176997
-0.211276,-0.144908,9.108398
2.560081,-1.036525,8.551783
0.015476,-0.191239,12.713566
-1.191034,-4.425847,3.353848
1.576491,-1.086994,11.379456
0.262595,-0.905451,6.938338
0.224466,-9.008122,4.480938
-2.497402,6.069228,8.315161
-0.480002,-16.648808,0.106107
-1.181147,7.875029,18.097103
-1.140016,-10.160140,1.602597
-2.648695,7.941621,17.772312
-0.472583,-4.690961,5.737562
-0.028045,-0.074559,11.704647
-5.635362,-2.854473,9.486184
7.711978,-2.072880,18.684124
-5.675528,-2.314234,5.894204
5.485027,-4.544080,20.722345
-0.157436,-1.031532,6.119528
1.261630,-3.346378,13.019036
0.291540,-1.702931,9.059731
4.299094,-0.799975,6.806256
0.188324,-3.791750,12.364740
0.367412,-3.004245,3.529140
2.410139,2.028440,8.130692
-0.685036,-4.038196,4.910136
-0.100071,9.001519,11.431402
1.176460,-3.750208,8.574797
-0.421056,6.109744,11.997400
0.921791,-4.665998,2.984396
-0.165912,9.893727,-0.090597
-1.908511,-4.306441,7.190321
-1.273789,6.715734,13.314986
-0.582635,-1.789296,8.631618
-7.943447,4.736082,6.962726
9.205854,-0.905947,18.935196
-6.003109,0.421437,5.287498
6.379507,0.408349,16.232258
-2.796069,1.117753,8.449237
3.517959,-0.736494,10.696237
0.171253,-0.108460,9.429026
2.379056,-1.298103,9.137367
-0.611457,-0.058081,13.736880
0.436282,-3.846340,1.420664
2.154231,1.537283,11.814663
-0.396029,0.139941,9.327371
0.488619,-6.924558,3.711324
-1.305462,5.684417,12.445831
-0.478997,-16.977774,0.202269
-2.609395,9.762364,15.712653
-1.188735,-9.435439,1.763016
-3.161757,5.913697,16.875847
-1.521429,-3.336336,13.652085
-1.506861,0.283473,8.719634
-8.801676,-5.141674,9.574846
7.126583,-1.709721,18.987757
-6.088543,-3.114049,6.173249
4.583909,-3.396066,21.218620
-0.327570,-0.982678,5.107813
1.138111,-3.094991,12.571221
0.440179,-1.693893,9.045985
1.906357,-0.649110,8.714051
1.049056,-4.152445,12.380663
-0.267114,-2.224191,5.063518
2.558303,2.784765,8.416870
-0.576122,-4.709178,-0.427199
-1.257232,4.973623,12.266791
1.852816,0.092693,8.610164
-0.865110,6.917278,17.223759
0.016271,-5.994658,0.510914
-4.267148,6.856480,13.551892
0.079613,-8.104255,10.275774
1.027352,0.429392,7.807777
-0.203324,-4.704074,9.453787
-5.703410,4.977425,9.149749
7.826044,1.001863,20.117804
-5.428545,2.166238,4.871597
7.124007,2.026717,18.566441
-2.317658,0.966413,7.902895
2.314515,0.083654,10.914965
0.012898,0.008092,9.500085
3.246474,-1.242900,8.543418
1.244166,0.840357,13.365541
-0.681475,-3.284690,2.951635
2.240600,0.265745,10.885395
-0.513691,3.806667,4.177056
-0.241891,-6.259155,7.149974
-1.824932,6.848207,13.200387
-0.042027,-13.141138,1.569767
1.963985,10.651278,16.361004
-0.949244,-11.379675,1.442033
-2.365891,9.164640,16.721855
-1.377641,-10.561668,13.538775
-1.617219,-1.474757,8.986652
-8.771954,-5.967403,9.315830
7.633706,-1.912033,17.325672
-6.058222,-3.521046,5.950892
4.827344,-2.831320,18.259897
0.010171,-2.235846,6.258805
1.244797,-3.164160,13.184489
0.397245,-1.671165,8.794873
4.071110,0.334783,7.957672
-0.304059,-0.416080,12.668186
0.217238,4.302155,2.789943
1.761679,1.076210,11.225316
2.647588,2.954010,5.338634
-1.153895,4.857472,8.662704
0.376820,-0.782440,12.910020
-1.930077,7.339137,12.626591
0.596734,-8.904237,6.716048
1.086478,6.770548,3.111676
0.137498,-8.448545,19.000942
-1.081268,1.339726,8.715762
0.467965,0.455320,9.302440
-4.902978,5.907809,11.042797
10.004113,1.261068,17.023392
-6.069824,3.174844,5.618226
6.099347,2.436172,20.570778
-0.887346,2.334755,5.163992
2.103613,1.592733,11.819199
0.112536,1.700885,8.934049
3.982924,-0.620181,7.713120
0.915210,0.492942,14.748274
0.317418,-4.281543,1.886998
1.976027,-1.124335,11.505360
-0.839556,-4.193780,9.927712
-0.733792,-9.219752,2.656492
0.335611,0.228565,11.010126
-2.959535,-13.907125,8.733462
-1.513612,9.782284,14.558436
-1.119729,-10.029609,1.275408
-2.052597,7.178900,19.055225
-1.432283,-6.442470,3.973353
-0.439049,-0.330947,7.642659
-4.183755,-2.773055,9.863692
8.412186,-4.307930,17.585649
-5.689630,-0.171377,5.869555
4.926361,-5.779310,21.478458
-0.023424,0.279334,5.475078
1.230902,-3.008531,12.118914
-0.041393,-1.406569,8.996128
2.492226,-0.737053,8.194045
1.474961,-3.795266,12.400220
0.623185,-2.607122,3.448849
1.742561,3.681214,11.768545
1.191120,-2.988517,5.904655
-1.028296,3.616970,10.141754
2.456610,-1.223378,7.610510
1.116130,5.815063,10.737589
-0.007301,-8.464197,4.219645
-3.184991,9.430541,4.229300
-1.819269,-6.349631,9.114182
-1.455835,1.063447,11.055978
-2.717854,2.566061,8.835423
-6.853320,2.943118,8.315342
8.028257,-0.026784,21.440523
-5.084412,2.649121,4.685005
6.853110,0.562238,20.537745
-1.641816,0.660873,6.638204
2.224619,0.562331,11.357878
0.030855,-0.166636,9.607024
4.261972,-1.664436,7.418869
1.201327,0.531359,13.460561
-0.024764,-3.985507,2.104404
1.899670,-0.372272,12.173955
-0.143912,1.275696,3.553134
-1.217162,-8.035343,6.473233
-2.310812,7.209737,8.315018
-0.272853,-15.691948,-0.392464
-2.202018,8.198537,15.527649
-1.712958,-8.855526,0.692395
-2.405963,6.530389,17.564342
-1.654029,-10.607873,15.773639
-1.996998,-1.525692,10.093688
-11.134429,-6.884708,9.630341
7.141360,-2.198277,18.509445
-5.018920,-2.644872,5.245264
4.772913,-4.098706,19.884743
0.534543,-0.792390,5.895922
1.477342,-3.839977,12.938491
-0.046575,-1.613033,9.024329
2.638021,-0.517265,7.662528
2.095549,-4.180284,11.356796
0.646839,-1.670268,2.358728
1.949490,2.940770,11.075830
0.938850,1.269147,3.811043
-0.828665,7.104431,7.976548
-0.220014,-3.536423,5.052882
-1.402958,6.072150,16.242163
1.822180,-7.305212,9.976389
-0.224959,12.615097,0.610640
-0.165522,-7.363871,17.671709
-0.916485,5.710482,7.140645
-0.222827,0.591808,11.350654
-3.427830,4.622043,9.534011
9.387046,0.147609,16.058929
-6.295787,2.479293,6.314670
5.622733,1.033647,18.308130
-1.044314,1.845650,4.882475
1.505976,1.252700,12.565008
-0.029508,1.693773,9.300197
2.105421,-2.093273,7.772642
0.847351,0.799699,12.522799
-0.636232,-4.740787,3.156804
2.151171,-1.660625,11.118365
-0.290001,-3.866598,8.218108
-0.679659,-8.061679,2.760369
1.039118,1.914090,5.368125
-1.871146,-11.813351,8.294354
-1.447767,8.654207,14.751231
-0.978204,-8.943045,1.325597
-3.177907,6.943681,15.995476
-3.703572,-3.188469,0.628019
0.083998,0.210070,6.049420
-4.417226,-3.449212,9.278278
7.120165,-3.651536,20.596905
-4.543878,0.217763,4.998618
5.367308,-5.382415,20.599060
0.458759,0.196555,5.572694
1.443582,-3.813109,11.665110
-0.194390,-1.120002,9.422988
3.761333,-1.060800,7.429249
1.069119,-2.243576,13.483184
2.612479,1.337492,-0.039014
2.264883,1.686578,12.803316
2.030387,-0.702203,4.868436
-0.795913,5.406616,7.519138
-0.642708,-2.389798,11.160359
-1.754858,10.598600,14.472531
1.641116,-10.009964,9.278936
-1.041878,9.531436,3.446930
-1.084492,-7.416481,19.130144
-0.475403,6.455296,17.787151
-1.195032,0.711832,8.625836
-5.685286,7.572707,11.150912
9.077444,2.913388,19.293041
-6.494742,3.020369,5.515364
5.646410,1.420243,18.224909
-0.838479,1.249530,5.003533
1.084380,0.823485,13.795318
-0.101232,-0.043924,9.591996
3.236464,-3.153300,8.520523
0.666389,0.470583,10.804747
-0.545722,-4.926279,3.888540
1.838974,-1.369306,11.181712
0.017294,-2.963737,7.209716
-0.611796,-8.583488,1.229616
-1.702764,3.058284,15.853842
-0.996297,-16.366575,0.727806
-0.961660,9.162502,16.677162
-0.937822,-7.894293,2.194954
-2.013953,8.534981,21.724792
-0.708573,-5.508351,7.725967
-1.559597,1.464128,14.107612
-5.043618,-2.485316,8.456237
7.558681,-1.304374,18.061527
-6.068104,-2.540673,5.551663
5.557282,-4.643350,19.862377
-0.424278,-0.832006,6.793880
2.018479,-4.629483,11.726464
-0.200249,-1.364239,10.258086
3.003599,-1.972775,8.540357
0.300904,-2.923793,10.822162
0.290804,-0.833233,2.647858
2.242066,-0.391990,9.719397
-0.676200,-4.153547,5.074278
-0.670999,5.891377,3.805016
-1.759750,-6.546381,9.616791
2.489902,3.239638,6.918512
1.007261,-11.917379,10.852880
0.420029,12.771008,14.314134
-0.699432,-3.159426,1.431686
-0.966814,8.098933,14.895630
-1.103575,-1.440515,10.006050
-5.971373,5.236851,8.848927
6.766611,-1.210019,17.182859
-5.835324,0.887419,3.492839
7.104537,0.047497,18.123276
-1.898997,1.197731,5.007902
2.351518,-2.112675,11.250141
0.652173,-0.556233,8.432570
3.666296,-3.027137,9.189734
-0.014289,1.553522,11.580797
0.007196,-5.368939,2.211691
1.373986,-2.610912,6.802186
-3.553308,-4.549334,18.311981
-0.367410,-4.778500,2.076751
-1.782514,1.321650,10.665410
-2.437895,-8.157613,13.671865
-0.835343,4.895197,14.958628
-1.133173,-9.226650,1.912065
-1.682927,6.060126,19.844759
-0.857757,-5.147915,8.415476
-0.050781,-4.478343,4.528757
-1.449705,-2.359545,12.665883
9.261374,-1.265687,25.034725
-6.832845,-0.453471,6.225934
4.022834,-3.019407,18.550125
-1.246748,-0.454417,7.242364
2.089767,-3.229632,10.460912
0.046236,-1.365345,9.815159
3.998917,-1.853940,8.467261
0.053527,-2.890965,11.959342
-0.013044,-0.657288,2.545454
2.590136,0.337813,10.701141
-0.068023,-4.258071,1.836876
-1.550940,5.166963,9.845032
-0.475476,-6.186454,8.529552
-0.624229,3.791642,12.849722
0.499492,-13.572691,11.734047
-0.120009,5.800550,6.464170
-0.624523,-3.142508,11.179970
-1.927829,6.620550,14.569635
-2.430200,2.023686,10.262375
-6.882651,6.923600,10.253132
6.894588,2.681307,20.893198
-5.169076,3.303901,5.778563
5.209156,1.806307,19.776878
-0.707659,1.700839,5.412844
1.342816,0.979129,13.539961
0.101907,1.057055,8.393621
1.875059,-3.163652,7.304259
0.812824,3.015627,12.565093
-0.769799,-5.014584,1.367058
2.002529,-0.635484,10.599427
-0.921148,-4.459265,8.218565
-0.739226,-8.128016,2.837761
1.388001,0.965607,6.146499
0.955606,-10.315708,9.467594
-3.785460,8.885733,12.243179
-1.224511,-5.959956,1.537714
-3.609698,5.716327,13.496639
-0.991810,-3.256125,6.300958
-1.762570,1.223394,11.847799
-5.154618,-2.769130,9.298407
6.654745,-2.144351,18.307611
-4.817902,-1.967172,4.879125
4.274369,-4.036832,17.256516
0.066826,-0.462189,6.158275
1.498980,-4.401715,11.108489
-0.547176,-1.327655,10.170204
3.949079,-1.961844,6.515614
-0.532744,-1.557555,14.329965
0.008356,1.002614,1.477895
2.130180,0.140609,13.464893
0.123481,0.205494,5.384930
-0.595604,5.062084,6.630889
1.971890,0.488965,12.053279
-1.774872,9.460708,8.077420
-0.375490,-10.358282,8.223486
-0.241386,9.233213,0.297234
-2.170363,-6.793079,17.046177
0.047930,6.322386,6.062485
1.229533,-0.603083,8.543632
-3.610039,6.651758,9.596091
5.984394,1.821398,18.994955
-5.587373,3.764855,6.288712
5.139663,1.178321,18.314039
-1.296029,1.585165,5.302954
0.413083,1.286457,13.385063
0.318150,-0.297362,7.652124
3.017342,-1.863623,9.431521
-0.526537,0.775452,11.688987
-1.167590,-5.803342,2.071391
0.508804,-0.114524,10.756538
-0.298933,-3.862684,6.956066
-0.636553,-9.328166,4.304685
1.466205,0.944313,11.396782
-1.508574,-13.605448,7.644698
-1.657246,9.587471,14.760930
-0.868711,-8.783711,1.140242
-2.693515,6.526700,17.846884
-0.717434,-5.044976,6.306596
-1.963730,-1.090209,11.788339
-3.768093,-3.527271,10.559781
6.914461,-4.549790,20.653423
-4.808607,-1.254584,5.902202
4.972452,-5.526543,17.813925
-0.294739,0.601318,5.558556
0.243230,-3.254301,12.292581
-0.026910,-1.223634,9.108665
3.801882,-1.509790,6.226907
-0.677538,-3.344635,11.969934
-1.493658,-0.154776,1.699943
0.798126,1.260344,9.599058
-1.185602,-3.319287,2.709508
0.257519,6.765885,10.136794
-0.516093,-6.482368,8.098951
1.934684,7.768440,13.863534
-0.514198,-6.171326,6.123711
2.143959,11.328972,8.206018
-0.681574,-4.237112,4.950398
-0.611442,2.621290,10.437393
-0.979837,-1.633139,8.487153
-6.981319,5.062982,8.084988
7.976925,-0.029793,17.065596
-5.609289,1.099446,4.768406
4.264884,-0.835770,16.448742
-1.534072,0.791307,6.510365
1.557473,-1.198708,11.660234
0.151295,-0.265311,9.178399
4.843388,-1.024091,7.110391
-0.275927,2.424799,12.557156
-1.226655,-4.970575,0.562686
1.488793,1.234045,11.740204
-0.959810,-1.836511,5.142006
-0.434043,-8.763561,-0.207853
-1.683129,3.485023,16.278574
-0.503470,-18.692270,0.839112
-2.669537,10.171699,16.123331
-1.152160,-8.561965,1.683474
-4.025529,4.270131,14.408140
-0.468841,-3.731593,5.411277
-2.676304,-2.048716,10.298123
-5.411140,-2.134388,6.988040
5.950617,-1.953886,18.475256
-5.027170,-2.401888,5.774058
4.348504,-3.687902,18.151678
-0.388088,-1.093772,5.863848
0.739233,-3.383114,12.136409
0.052259,-1.429186,8.727874
3.105077,-0.796162,6.383453
-0.235269,-3.916199,12.825178
-0.278753,-3.183399,3.220696
2.154523,1.711159,7.852992
-1.083605,-4.622571,4.575858
-0.107304,4.344780,5.324808
-1.354329,-6.791704,13.873794
-0.070329,-2.301893,1.330946
-0.614223,-10.375991,14.397105
2.258659,12.083852,11.854289
0.378927,0.539571,4.695729
-1.557635,8.586238,11.584976
-1.968457,2.530973,9.588998
-4.763670,6.033343,8.975739
4.664086,1.660396,17.242861
-6.254875,2.961289,5.499399
5.995919,1.537011,17.774427
-0.747909,2.282140,6.280909
2.296043,0.917028,10.605405
-0.001781,-0.294639,10.626610
4.121215,-1.266369,7.447184
1.088080,-0.474120,12.276649
-2.252040,-4.517043,2.643028
0.401844,-1.470168,9.947206
-1.903686,-5.105814,14.349442
-0.571865,-4.170386,3.850096
1.299291,2.137797,5.013537
-1.953303,-8.755137,15.268778
-1.005598,8.679482,16.606922
-0.978385,-8.524644,2.782133
-2.260402,10.228545,22.008722
-1.280915,-2.143256,8.075595
-0.018984,-0.334266,4.530886
-3.888140,-1.929168,4.463948
7.331730,-1.104680,21.069149
-6.486707,1.147816,5.068460
2.494716,-5.364176,19.543985
-1.005823,1.602262,4.966094
1.703703,-2.699364,10.954823
0.063003,-2.112285,9.429324
4.636750,-0.336936,5.893827
-1.622002,-4.037659,13.471101
-0.805841,-2.679113,3.093760
0.600614,2.225493,8.928245
-0.796377,-3.052118,2.719404
1.129710,9.000004,11.158402
0.505678,-4.998507,6.788684
1.527046,6.179616,9.343507
-5.651235,-0.437952,3.417405
2.817499,11.059003,9.236067
-1.913018,-2.804133,1.230041
-2.477045,8.750431,16.909702
-0.105729,0.038186,8.515224
-5.692132,5.738109,7.644032
4.519842,1.697756,19.657536
-5.754977,1.946031,6.815068
6.548485,-0.244703,17.280626
-1.416470,0.654678,7.485389
2.391886,-1.196792,10.111195
0.451141,-0.122861,10.307091
1.477049,-1.081170,11.558684
0.885289,-0.308983,11.911930
-0.698069,-4.281780,-0.285298
-0.839453,0.020190,8.980742
-0.852457,-3.838272,7.225207
-0.750405,-8.234802,-0.083831
-4.737915,3.005211,11.761898
-1.868465,-16.387745,1.135555
-2.416970,10.369218,16.020926
-1.220900,-10.288717,1.183110
-3.845595,6.017395,16.195290
-0.921168,-4.835715,5.396336
-0.103820,-0.923971,4.258047
-5.858137,-3.350246,10.909821
5.583018,-4.038671,20.529686
-4.376622,1.306308,5.711851
4.241426,-4.943340,20.938494
-0.536743,1.176260,5.619919
0.181527,-2.874751,13.004202
-0.036823,-1.301273,8.450956
3.369978,-0.766696,6.400707
-1.235543,-3.731222,12.998346
-0.483617,-2.447604,2.946049
-0.163752,1.837706,9.409413
-0.386997,-3.506102,-2.036007
-0.776259,4.414900,9.559023
2.600375,-2.781958,9.640675
2.637121,5.022184,13.819474
-4.427194,-7.945473,4.656208
2.305276,6.231423,2.409086
-1.498948,-7.404768,4.879098
-1.893170,7.945949,13.960595
-1.802847,0.101326,10.882713
-5.675581,6.119501,9.869853
6.396142,0.658562,20.815754
-5.537801,1.174259,5.210997
5.750350,0.774591,18.689125
-1.473504,0.444008,7.162980
2.219777,-0.664675,10.614173
0.371744,0.009510,9.775147
5.063490,-0.959188,7.495328
0.995536,-0.451223,12.345429
-1.901368,-3.966886,1.145306
-1.076254,0.164026,9.182530
-0.851773,-3.994653,7.640707
-0.875012,-9.043452,0.450311
-2.461974,3.816001,12.635202
-1.431686,-18.718845,0.757999
-2.868320,10.154635,15.740966
-1.444554,-10.561501,1.403704
-3.770341,6.142595,15.955695
