CoM_x_control,new_EP_lx,new_EP_rx
0.007705,0.000000,0.000000
0.007668,0.000000,0.000000
0.006781,0.000000,0.000000
0.005923,0.000000,0.000000
0.005128,0.000000,0.000000
0.004242,-0.000865,-0.000865
0.003185,-0.001336,-0.001177
0.002802,-0.001856,-0.000610
0.003434,-0.002444,0.001602
0.004804,-0.003121,0.005964
0.006974,-0.003911,0.012635
0.008957,-0.004844,0.021402
0.010070,-0.005953,0.031706
0.010279,-0.007279,0.042721
0.009409,-0.008870,0.053471
0.007935,-0.010783,0.062971
0.006880,-0.013090,0.070364
0.006535,-0.015872,0.075043
0.006633,-0.019233,0.076721
0.007084,-0.023294,0.075460
0.007554,-0.028203,0.071638
0.007094,-0.034139,0.065861
0.005809,-0.041317,0.058683
0.005005,-0.050000,0.050000
0.004967,-0.059107,0.040893
0.004702,-0.068455,0.031545
0.004042,-0.075168,0.024194
0.003163,-0.077291,0.017725
0.002108,-0.071915,0.011901
0.001386,-0.057152,0.006510
0.002029,-0.032460,0.001356
0.003873,0.001236,-0.003748
0.005513,0.041648,-0.008989
0.006382,0.085442,-0.014558
0.006235,0.128707,-0.020656
0.005383,0.167510,-0.027506
0.004733,0.198458,-0.035358
0.004765,0.219165,-0.044496
0.005190,0.228561,-0.055255
0.005875,0.226990,-0.068026
0.006558,0.216090,-0.083273
0.006605,0.198449,-0.101551
0.006218,0.176473,-0.123527
0.006223,0.150000,-0.150000
0.006487,0.122678,-0.177322
0.006341,0.098093,-0.201907
0.005344,0.077928,-0.220797
0.003542,0.060600,-0.229431
0.001862,0.045479,-0.222153
0.001467,0.032013,-0.195311
0.002542,0.019713,-0.147919
0.004328,0.008130,-0.081901
0.005941,-0.003156,-0.001881
0.006642,-0.014558,0.085442
0.006638,-0.026489,0.172236
0.006449,-0.039385,0.250647
0.006212,-0.053715,0.313917
0.006107,-0.070000,0.357324
0.006250,-0.088833,0.378799
0.006664,-0.110901,0.379131
0.007099,-0.137006,0.361718
0.006992,-0.168099,0.331901
0.006522,-0.205312,0.294688
0.006172,-0.250000,0.250000
0.005518,-0.295537,0.204463
0.004345,-0.334494,0.165506
0.002428,-0.365249,0.132998
0.000777,-0.380961,0.105332
0.000524,-0.373993,0.081501
0.001013,-0.339433,0.060637
0.002962,-0.276013,0.041981
0.006011,-0.186440,0.024853
0.008345,-0.077116,0.008630
0.009478,0.042721,-0.007279
0.009220,0.162294,-0.023453
0.008028,0.270813,-0.040480
0.007014,0.359012,-0.058982
0.006738,0.420440,-0.079631
0.006963,0.452316,-0.103178
0.007692,0.455811,-0.130482
0.008631,0.435710,-0.162537
0.008618,0.399491,-0.200509
0.007690,0.354220,-0.245780
0.006731,0.300000,-0.300000
0.006117,0.245356,-0.354644
0.005721,0.198780,-0.401220
0.005401,0.159865,-0.438063
0.005080,0.126770,-0.457032
0.004717,0.098290,-0.449112
0.004660,0.073389,-0.408513
0.005521,0.051160,-0.333742
0.007368,0.030793,-0.228009
0.009292,0.011547,-0.098881
0.010476,-0.007279,0.042721
0.010660,-0.026369,0.184058
0.010179,-0.046420,0.312382
0.009510,-0.068160,0.416742
0.008887,-0.092382,0.489519
0.008418,-0.119967,0.527435
0.008192,-0.151920,0.531881
0.008281,-0.189404,0.508524
0.008549,-0.233783,0.466217
0.009210,-0.286673,0.413327
0.010091,-0.350000,0.350000
0.010434,-0.413752,0.286249
0.009699,-0.467082,0.232918
0.007458,-0.509701,0.188068
0.004431,-0.532492,0.150064
0.001856,-0.525833,0.117523
0.000673,-0.483556,0.089261
0.001388,-0.404107,0.064249
0.003618,-0.290979,0.041576
0.006210,-0.152352,0.020416
0.007807,0.000000,0.000000
0.008230,0.152352,-0.020416
0.007833,0.290979,-0.041576
0.007105,0.404107,-0.064249
0.006893,0.483556,-0.089261
0.007263,0.525833,-0.117523
0.007901,0.532492,-0.150064
0.008365,0.509701,-0.188068
0.007565,0.467082,-0.232918
0.005599,0.413752,-0.286249
0.003588,0.350000,-0.350000
0.001998,0.286249,-0.413752
0.000131,0.232054,-0.467946
-0.001977,0.186731,-0.510877
-0.003098,0.148208,-0.533102
-0.002735,0.115079,-0.524231
-0.001433,0.086141,-0.477592
0.001334,0.060338,-0.391472
0.005298,0.036732,-0.269577
0.008500,0.014463,-0.120646
0.010304,-0.007279,0.042721
0.010405,-0.029286,0.205823
0.009233,-0.052359,0.353950
0.007965,-0.077339,0.474471
0.007238,-0.105134,0.558599
0.006942,-0.136756,0.602554
0.006869,-0.173358,0.607951
0.006714,-0.216271,0.581338
0.005939,-0.267057,0.532943
0.004922,-0.327566,0.472434
0.004234,-0.400000,0.400000
0.004002,-0.472859,0.327141
0.003917,-0.533808,0.266192
0.003068,-0.582515,0.214934
0.001966,-0.608562,0.171502
0.001786,-0.600952,0.134312
0.002371,-0.552635,0.102013
0.004158,-0.461836,0.073428
0.006791,-0.332548,0.047515
0.009105,-0.174117,0.023333
0.010318,0.000000,0.000000
0.010199,0.174117,-0.023333
0.009417,0.332548,-0.047515
0.008680,0.461836,-0.073428
0.008581,0.552635,-0.102013
0.008872,0.600952,-0.134312
0.009406,0.608562,-0.171502
0.009833,0.582515,-0.214934
0.009642,0.533808,-0.266192
0.008274,0.472859,-0.327141
0.005752,0.400000,-0.400000
0.003315,0.327141,-0.472859
0.001055,0.266192,-0.533808
-0.001182,0.214934,-0.582515
-0.002392,0.171502,-0.608562
-0.001970,0.134312,-0.600952
0.000212,0.102013,-0.552635
0.003451,0.073428,-0.461836
0.006636,0.047515,-0.332548
0.009069,0.023333,-0.174117
0.009977,0.000000,0.000000
0.009571,-0.023333,0.174117
0.008636,-0.047515,0.332548
0.007789,-0.073428,0.461836
0.007523,-0.102013,0.552635
0.007625,-0.134312,0.600952
0.008051,-0.171502,0.608562
0.008365,-0.214934,0.582515
0.008062,-0.266192,0.533808
0.007130,-0.327141,0.472859
0.005727,-0.400000,0.400000
0.004796,-0.472859,0.327141
0.004535,-0.533808,0.266192
0.003918,-0.582515,0.214934
0.002938,-0.608562,0.171502
0.002530,-0.600952,0.134312
0.002708,-0.552635,0.102013
0.004114,-0.461836,0.073428
0.006742,-0.332548,0.047515
0.009080,-0.174117,0.023333
0.010399,0.000000,0.000000
0.010398,0.174117,-0.023333
0.009481,0.332548,-0.047515
0.008712,0.461836,-0.073428
0.008598,0.552635,-0.102013
0.008815,0.600952,-0.134312
0.009244,0.608562,-0.171502
0.009861,0.582515,-0.214934
0.010242,0.533808,-0.266192
0.009970,0.472859,-0.327141
0.008816,0.400000,-0.400000
0.007029,0.327141,-0.472859
0.004323,0.266192,-0.533808
0.001269,0.214934,-0.582515
-0.000735,0.171502,-0.608562
-0.001524,0.134312,-0.600952
-0.001176,0.102013,-0.552635
0.001103,0.073428,-0.461836
0.004600,0.047515,-0.332548
0.007419,0.023333,-0.174117
0.008810,0.000000,0.000000
0.008914,-0.023333,0.174117
0.008286,-0.047515,0.332548
0.007430,-0.073428,0.461836
0.006915,-0.102013,0.552635
0.006768,-0.134312,0.600952
0.006975,-0.171502,0.608562
0.007070,-0.214934,0.582515
0.006345,-0.266192,0.533808
0.004109,-0.327141,0.472859
0.001520,-0.400000,0.400000
-0.000197,-0.472859,0.327141
-0.001383,-0.534672,0.265328
-0.001964,-0.583692,0.213598
-0.001870,-0.609172,0.169645
-0.000781,-0.599350,0.131868
0.001121,-0.546671,0.098892
0.003942,-0.449202,0.069516
0.007219,-0.311146,0.042671
0.009753,-0.142410,0.017380
0.011052,0.042721,-0.007279
0.010733,0.227588,-0.032203
0.009455,0.395519,-0.058299
0.008397,0.532201,-0.086517
0.007770,0.627678,-0.117885
0.007655,0.677673,-0.153545
0.008007,0.684022,-0.194796
0.008380,0.654153,-0.243137
0.008643,0.599669,-0.300331
0.008273,0.531542,-0.368458
0.007811,0.450000,-0.450000
0.006833,0.368034,-0.531966
0.004730,0.298602,-0.601398
0.001953,0.240465,-0.656506
-0.000764,0.191083,-0.685242
-0.002117,0.148657,-0.674469
-0.001953,0.111644,-0.615751
0.000338,0.078695,-0.506931
0.003797,0.048611,-0.352714
0.006804,0.020297,-0.164175
0.008846,-0.007279,0.042721
0.009467,-0.035119,0.249352
0.009141,-0.064238,0.437087
0.008595,-0.095696,0.589930
0.008122,-0.130637,0.696757
0.007753,-0.170335,0.752791
0.007612,-0.216233,0.760092
0.007514,-0.270004,0.726967
0.007116,-0.333605,0.666395
0.005705,-0.409351,0.590649
0.004189,-0.500000,0.500000
0.003223,-0.591074,0.408926
0.002075,-0.667260,0.332740
0.000643,-0.728144,0.268668
-0.000725,-0.760702,0.214377
-0.001004,-0.751190,0.167890
-0.000128,-0.690794,0.127516
0.002418,-0.577296,0.091784
0.005995,-0.415685,0.059394
0.009011,-0.217646,0.029166
0.010917,0.000000,0.000000
0.011056,0.217646,-0.029166
0.009936,0.415685,-0.059394
0.008834,0.577296,-0.091784
0.008135,0.690794,-0.127516
0.007786,0.751190,-0.167890
0.007832,0.760702,-0.214377
0.007707,0.728144,-0.268668
0.007111,0.667260,-0.332740
0.005879,0.591074,-0.408926
0.004397,0.500000,-0.500000
0.002443,0.408926,-0.591074
0.000020,0.332740,-0.667260
-0.001890,0.268668,-0.728144
-0.002693,0.214377,-0.760702
-0.001787,0.167890,-0.751190
0.000217,0.127516,-0.690794
0.003316,0.091784,-0.577296
0.006773,0.059394,-0.415685
0.009313,0.029166,-0.217646
0.010764,-0.000000,-0.000000
0.010723,-0.029166,0.217646
0.009699,-0.059394,0.415685
0.008783,-0.091784,0.577296
0.008286,-0.127516,0.690794
0.008093,-0.167890,0.751190
0.008171,-0.214377,0.760702
0.007908,-0.268668,0.728144
0.007046,-0.332740,0.667260
0.005957,-0.408926,0.591074
0.005073,-0.500000,0.500000
0.004110,-0.591074,0.408926
0.002563,-0.667260,0.332740
0.000129,-0.728144,0.268668
-0.002423,-0.760702,0.214377
-0.003422,-0.751190,0.167890
-0.002946,-0.690794,0.127516
-0.000665,-0.577296,0.091784
0.002849,-0.415685,0.059394
0.006216,-0.217646,0.029166
0.008828,0.000000,0.000000
0.009772,0.217646,-0.029166
0.009297,0.415685,-0.059394
0.008522,0.577296,-0.091784
0.008038,0.690794,-0.127516
0.007992,0.751190,-0.167890
0.008430,0.760702,-0.214377
0.008868,0.728144,-0.268668
0.008949,0.667260,-0.332740
0.008519,0.591074,-0.408926
0.008301,0.500000,-0.500000
0.008221,0.408926,-0.591074
0.007539,0.332740,-0.667260
0.006089,0.268668,-0.728144
0.004322,0.214377,-0.760702
0.003261,0.167890,-0.751190
0.003146,0.127516,-0.690794
0.004976,0.091784,-0.577296
0.008112,0.059394,-0.415685
0.010939,0.029166,-0.217646
0.012900,-0.000000,-0.000000
0.013187,-0.029166,0.217646
0.012150,-0.059394,0.415685
0.010762,-0.091784,0.577296
0.009514,-0.127516,0.690794
0.008593,-0.167890,0.751190
0.008155,-0.214377,0.760702
0.007672,-0.268668,0.728144
0.006607,-0.332740,0.667260
0.004930,-0.408926,0.591074
0.003232,-0.500000,0.500000
0.001957,-0.591074,0.408926
0.000855,-0.667260,0.332740
-0.000529,-0.728144,0.268668
-0.001782,-0.760702,0.214377
-0.001971,-0.751190,0.167890
-0.001229,-0.690794,0.127516
0.001055,-0.577296,0.091784
0.004370,-0.415685,0.059394
0.007433,-0.217646,0.029166
0.009695,-0.000000,-0.000000
0.010330,0.217646,-0.029166
0.009669,0.415685,-0.059394
0.008866,0.577296,-0.091784
0.008442,0.690794,-0.127516
0.008454,0.751190,-0.167890
0.008868,0.760702,-0.214377
0.009185,0.728144,-0.268668
0.009068,0.667260,-0.332740
0.008155,0.591074,-0.408926
0.007314,0.500000,-0.500000
0.007010,0.408926,-0.591074
0.006709,0.332740,-0.667260
0.006157,0.268668,-0.728144
0.005261,0.214377,-0.760702
0.004655,0.167890,-0.751190
0.004605,0.127516,-0.690794
0.006163,0.091784,-0.577296
0.008902,0.059394,-0.415685
0.011371,0.029166,-0.217646
0.013047,-0.000000,-0.000000
0.013175,-0.029166,0.217646
0.012173,-0.059394,0.415685
0.011066,-0.091784,0.577296
0.010152,-0.127516,0.690794
0.009456,-0.167890,0.751190
0.009131,-0.214377,0.760702
0.008379,-0.268668,0.728144
0.006661,-0.332740,0.667260
0.003821,-0.408926,0.591074
0.000767,-0.500000,0.500000
-0.001812,-0.591074,0.408926
-0.004269,-0.667260,0.332740
-0.006376,-0.728144,0.268668
-0.007520,-0.760702,0.214377
-0.006652,-0.751190,0.167890
-0.004326,-0.690794,0.127516
-0.000600,-0.577296,0.091784
0.003765,-0.415685,0.059394
0.007161,-0.217646,0.029166
0.009271,-0.000000,-0.000000
0.009606,0.217646,-0.029166
0.008702,0.415685,-0.059394
0.007811,0.577296,-0.091784
0.007274,0.690794,-0.127516
0.007134,0.751190,-0.167890
0.007609,0.760702,-0.214377
0.008336,0.728144,-0.268668
0.008532,0.667260,-0.332740
0.007289,0.591074,-0.408926
0.005359,0.500000,-0.500000
0.003983,0.408926,-0.591074
0.002919,0.332740,-0.667260
0.001223,0.268668,-0.728144
-0.000450,0.214377,-0.760702
-0.000737,0.167890,-0.751190
0.000179,0.127516,-0.690794
0.002697,0.091784,-0.577296
0.005974,0.059394,-0.415685
0.008663,0.029166,-0.217646
0.010451,-0.000000,-0.000000
0.010935,-0.029166,0.217646
0.010511,-0.059394,0.415685
0.009729,-0.091784,0.577296
0.008858,-0.127516,0.690794
0.008129,-0.167890,0.751190
0.007778,-0.214377,0.760702
0.007679,-0.268668,0.728144
0.007695,-0.332740,0.667260
0.008016,-0.408926,0.591074
0.009006,-0.500000,0.500000
0.009796,-0.591074,0.408926
0.009476,-0.667260,0.332740
0.008186,-0.728144,0.268668
0.006518,-0.760702,0.214377
0.005362,-0.751190,0.167890
0.004916,-0.690794,0.127516
0.005866,-0.577296,0.091784
0.007882,-0.415685,0.059394
0.009930,-0.217646,0.029166
0.011428,-0.000000,-0.000000
0.011604,0.217646,-0.029166
0.010721,0.415685,-0.059394
0.009749,0.577296,-0.091784
0.009039,0.690794,-0.127516
0.008772,0.751190,-0.167890
0.009086,0.760702,-0.214377
0.009258,0.728144,-0.268668
0.008865,0.667260,-0.332740
0.007598,0.591074,-0.408926
0.006191,0.500000,-0.500000
0.004519,0.408926,-0.591074
0.002031,0.332740,-0.667260
-0.001133,0.268668,-0.728144
-0.004289,0.214377,-0.760702
-0.005586,0.167890,-0.751190
-0.004905,0.127516,-0.690794
-0.002181,0.091784,-0.577296
0.001561,0.059394,-0.415685
0.004958,0.029166,-0.217646
0.007524,-0.000000,-0.000000
0.008516,-0.029166,0.217646
0.008280,-0.059394,0.415685
0.007623,-0.091784,0.577296
0.007003,-0.127516,0.690794
0.006633,-0.167890,0.751190
0.006667,-0.214377,0.760702
0.006497,-0.268668,0.728144
0.005691,-0.332740,0.667260
0.003932,-0.408926,0.591074
0.002226,-0.500000,0.500000
0.001004,-0.591074,0.408926
-0.000495,-0.667260,0.332740
-0.002121,-0.728144,0.268668
-0.003530,-0.760702,0.214377
-0.003525,-0.751190,0.167890
-0.002112,-0.690794,0.127516
0.000884,-0.577296,0.091784
0.004710,-0.415685,0.059394
0.007685,-0.217646,0.029166
0.009434,0.000000,0.000000
0.009500,0.217646,-0.029166
0.008462,0.415685,-0.059394
0.007573,0.577296,-0.091784
0.007169,0.690794,-0.127516
0.007267,0.751190,-0.167890
0.007716,0.760702,-0.214377
0.007824,0.728144,-0.268668
0.007201,0.667260,-0.332740
0.005604,0.591074,-0.408926
0.004001,0.500000,-0.500000
0.002311,0.408926,-0.591074
-0.000029,0.332740,-0.667260
-0.002580,0.268668,-0.728144
-0.004535,0.214377,-0.760702
-0.004633,0.167890,-0.751190
-0.003156,0.127516,-0.690794
-0.000083,0.091784,-0.577296
0.003624,0.059394,-0.415685
0.006647,0.029166,-0.217646
0.008726,0.000000,0.000000
0.009400,-0.029166,0.217646
0.009060,-0.059394,0.415685
0.008519,-0.091784,0.577296
0.008090,-0.127516,0.690794
0.007741,-0.167890,0.751190
0.007662,-0.214377,0.760702
0.007369,-0.268668,0.728144
0.006480,-0.332740,0.667260
0.004605,-0.408926,0.591074
0.002162,-0.500000,0.500000
-0.000206,-0.591074,0.408926
-0.002497,-0.667260,0.332740
-0.004231,-0.728144,0.268668
-0.004837,-0.760702,0.214377
-0.003647,-0.751190,0.167890
-0.001335,-0.690794,0.127516
0.001978,-0.577296,0.091784
0.005682,-0.415685,0.059394
0.008325,-0.217646,0.029166
0.009677,0.000000,0.000000
0.009550,0.217646,-0.029166
0.008512,0.415685,-0.059394
0.007687,0.577296,-0.091784
0.007319,0.690794,-0.127516
0.007379,0.751190,-0.167890
0.008038,0.760702,-0.214377
0.008866,0.728144,-0.268668
0.009121,0.667260,-0.332740
0.007854,0.591074,-0.408926
0.005789,0.500000,-0.500000
0.004035,0.408926,-0.591074
0.002443,0.332740,-0.667260
0.000505,0.268668,-0.728144
-0.001316,0.214377,-0.760702
-0.001736,0.167890,-0.751190
-0.000843,0.127516,-0.690794
0.001760,0.091784,-0.577296
0.005282,0.059394,-0.415685
0.008313,0.029166,-0.217646
0.010471,0.000000,0.000000
0.011152,-0.029166,0.217646
0.010692,-0.059394,0.415685
0.009820,-0.091784,0.577296
0.008884,-0.127516,0.690794
0.008130,-0.167890,0.751190
0.007814,-0.214377,0.760702
0.007726,-0.268668,0.728144
0.007573,-0.332740,0.667260
0.007466,-0.408926,0.591074
0.007895,-0.500000,0.500000
0.008427,-0.591074,0.408926
0.008312,-0.667260,0.332740
0.007415,-0.728144,0.268668
0.005931,-0.760702,0.214377
0.004789,-0.751190,0.167890
0.004484,-0.690794,0.127516
0.005773,-0.577296,0.091784
0.008215,-0.415685,0.059394
0.010403,-0.217646,0.029166
0.011752,0.000000,0.000000
0.011615,0.217646,-0.029166
0.010440,0.415685,-0.059394
0.009352,0.577296,-0.091784
0.008742,0.690794,-0.127516
0.008597,0.751190,-0.167890
0.008794,0.760702,-0.214377
0.008785,0.728144,-0.268668
0.008110,0.667260,-0.332740
0.006346,0.591074,-0.408926
0.004276,0.500000,-0.500000
0.002596,0.408926,-0.591074
0.000973,0.332740,-0.667260
-0.001130,0.268668,-0.728144
-0.003004,0.214377,-0.760702
-0.003540,0.167890,-0.751190
-0.002963,0.127516,-0.690794
-0.000617,0.091784,-0.577296
0.002732,0.059394,-0.415685
0.005845,0.029166,-0.217646
0.008310,-0.000000,-0.000000
0.009506,-0.029166,0.217646
0.009602,-0.059394,0.415685
0.009002,-0.091784,0.577296
0.008173,-0.127516,0.690794
0.007511,-0.167890,0.751190
0.007065,-0.214377,0.760702
0.007023,-0.268668,0.728144
0.007596,-0.332740,0.667260
0.008551,-0.408926,0.591074
0.009711,-0.500000,0.500000
0.010176,-0.591074,0.408926
0.009442,-0.667260,0.332740
0.007217,-0.728144,0.268668
0.003995,-0.760702,0.214377
0.001464,-0.751190,0.167890
0.000154,-0.690794,0.127516
0.001135,-0.577296,0.091784
0.003954,-0.415685,0.059394
0.007004,-0.217646,0.029166
0.009481,0.000000,0.000000
0.010411,0.217646,-0.029166
0.009948,0.415685,-0.059394
0.009112,0.577296,-0.091784
0.008540,0.690794,-0.127516
0.008466,0.751190,-0.167890
0.008889,0.760702,-0.214377
0.009028,0.728144,-0.268668
0.008492,0.667260,-0.332740
0.006821,0.591074,-0.408926
0.004718,0.500000,-0.500000
0.002551,0.408926,-0.591074
-0.000068,0.332740,-0.667260
-0.003084,0.268668,-0.728144
-0.005883,0.214377,-0.760702
-0.006600,0.167890,-0.751190
-0.005426,0.127516,-0.690794
-0.002471,0.091784,-0.577296
0.001511,0.059394,-0.415685
0.005073,0.029166,-0.217646
0.007721,0.000000,0.000000
0.008776,-0.029166,0.217646
0.008589,-0.059394,0.415685
0.007999,-0.091784,0.577296
0.007559,-0.127516,0.690794
0.007508,-0.167890,0.751190
0.007788,-0.214377,0.760702
0.007773,-0.268668,0.728144
0.007121,-0.332740,0.667260
0.005977,-0.408926,0.591074
0.004814,-0.500000,0.500000
0.003556,-0.591074,0.408926
0.002146,-0.667260,0.332740
0.001130,-0.728144,0.268668
0.000677,-0.760702,0.214377
0.000726,-0.751190,0.167890
0.001154,-0.690794,0.127516
0.002800,-0.577296,0.091784
0.005452,-0.415685,0.059394
0.008166,-0.217646,0.029166
0.010337,0.000000,0.000000
0.011149,0.217646,-0.029166
0.010812,0.415685,-0.059394
0.010190,0.577296,-0.091784
0.009790,0.690794,-0.127516
0.009762,0.751190,-0.167890
0.010169,0.760702,-0.214377
0.010733,0.728144,-0.268668
0.011231,0.667260,-0.332740
0.011672,0.591074,-0.408926
0.012523,0.500000,-0.500000
0.012853,0.408926,-0.591074
0.012005,0.332740,-0.667260
0.009655,0.268668,-0.728144
0.005941,0.214377,-0.760702
0.002314,0.167890,-0.751190
-0.000444,0.127516,-0.690794
-0.000533,0.091784,-0.577296
0.001624,0.059394,-0.415685
0.004642,0.029166,-0.217646
0.007655,0.000000,0.000000
0.009260,-0.029166,0.217646
0.009506,-0.059394,0.415685
0.008950,-0.091784,0.577296
0.008165,-0.127516,0.690794
0.007548,-0.167890,0.751190
0.007291,-0.214377,0.760702
0.007082,-0.268668,0.728144
0.006230,-0.332740,0.667260
0.004517,-0.408926,0.591074
0.003103,-0.500000,0.500000
0.002325,-0.591074,0.408926
0.001435,-0.667260,0.332740
-0.000191,-0.728144,0.268668
-0.002214,-0.760702,0.214377
-0.002799,-0.751190,0.167890
-0.001726,-0.690794,0.127516
0.001069,-0.577296,0.091784
0.004903,-0.415685,0.059394
0.008397,-0.217646,0.029166
0.010885,0.000000,0.000000
0.011416,0.217646,-0.029166
0.010513,0.415685,-0.059394
0.009411,0.577296,-0.091784
0.008535,0.690794,-0.127516
0.008068,0.751190,-0.167890
0.008032,0.760702,-0.214377
0.008037,0.728144,-0.268668
0.007893,0.667260,-0.332740
0.007324,0.591074,-0.408926
0.006575,0.500000,-0.500000
0.005330,0.408926,-0.591074
0.003313,0.332740,-0.667260
0.000676,0.268668,-0.728144
-0.001882,0.214377,-0.760702
-0.003038,0.167890,-0.751190
-0.002685,0.127516,-0.690794
-0.000230,0.091784,-0.577296
0.003419,0.059394,-0.415685
0.006779,0.029166,-0.217646
0.009304,0.000000,0.000000
0.010305,-0.029166,0.217646
0.010176,-0.059394,0.415685
0.009580,-0.091784,0.577296
0.008853,-0.127516,0.690794
0.008181,-0.167890,0.751190
0.007838,-0.214377,0.760702
0.007785,-0.268668,0.728144
0.007885,-0.332740,0.667260
0.008219,-0.408926,0.591074
0.009001,-0.500000,0.500000
0.009538,-0.591074,0.408926
0.009087,-0.667260,0.332740
0.007138,-0.728144,0.268668
0.004453,-0.760702,0.214377
0.002644,-0.751190,0.167890
0.001855,-0.690794,0.127516
0.003078,-0.577296,0.091784
0.005845,-0.415685,0.059394
0.008664,-0.217646,0.029166
0.010847,0.000000,0.000000
0.011423,0.217646,-0.029166
0.010667,0.415685,-0.059394
0.009542,0.577296,-0.091784
0.008538,0.690794,-0.127516
0.008141,0.751190,-0.167890
0.008434,0.760702,-0.214377
0.008653,0.728144,-0.268668
0.008286,0.667260,-0.332740
0.007089,0.591074,-0.408926
0.005613,0.500000,-0.500000
0.004007,0.408926,-0.591074
0.002103,0.332740,-0.667260
0.000001,0.268668,-0.728144
-0.001651,0.214377,-0.760702
-0.001659,0.167890,-0.751190
-0.000244,0.127516,-0.690794
0.002674,0.091784,-0.577296
0.006176,0.059394,-0.415685
0.008856,0.029166,-0.217646
0.010465,0.000000,0.000000
0.010604,-0.029166,0.217646
0.009715,-0.059394,0.415685
0.008753,-0.091784,0.577296
0.008045,-0.127516,0.690794
